genome	top_class	top_p	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
G000318295.part_85_5	6.0	0.883141815662384	2.0138448686424226e-09	8.566813301498846e-15	2.6609155850954025e-11	1.5345829496027363e-08	3.20623180782853e-11	5.861914331717344e-08	0.883141815662384	6.404812010613048e-12	6.299074456483922e-11	3.085040001238326e-10	3.516318656693329e-06	0.11685457080602646	2.459338865890004e-08	2.598654581451032e-12	3.186003993960185e-08
G000017265.part_1_177	7.0	1.0	2.591656975043839e-22	7.549556535479951e-10	9.724873861362506e-26	5.304499519654199e-24	3.5905219769594154e-11	8.733080925082959e-11	1.21048852083037e-24	1.0	3.801267320137299e-23	2.2154541656077553e-12	1.0043790688030185e-08	1.0497812397147754e-08	1.0383055084429045e-30	9.57271981409831e-14	2.850891831635005e-12
G000008665.part_1_76	13.0	0.9999819993972778	5.669851046996577e-11	4.223712173198266e-14	2.245725827521028e-11	3.4488113753727845e-11	5.385487966691471e-08	6.355476216413081e-07	2.037378295585701e-12	3.976316845233363e-11	1.4979909673806802e-12	5.856501806948688e-13	1.3973736940897652e-06	1.5981437172740698e-05	1.785032233136974e-09	0.9999819993972778	1.3394600983929195e-08
G000318295.part_26_1	6.0	0.9998540878295898	2.8550277875183383e-06	2.998622942833318e-13	4.078494473028736e-14	2.886601027651814e-11	4.5087769628970875e-10	3.6565542260724726e-13	0.9998540878295898	2.9011464590259287e-14	1.3843929258169907e-12	3.3768938756395528e-09	5.92851314706877e-08	0.0001259765267604962	1.6995416444842704e-05	3.153148228629554e-11	2.006889099348541e-09
G000153405.part_1_133	8.0	0.9993579983711243	5.857000806101666e-18	5.963925777925996e-14	4.613775941159082e-12	2.4623919570032626e-10	5.018444969480396e-13	1.0668187524782297e-13	8.396059403281697e-10	2.298324233152016e-07	0.9993579983711243	0.0006396923563443124	1.8344672980674659e-06	2.7161499360772723e-07	7.379922411024364e-13	1.9515129529718012e-13	4.2108605491364415e-09
G000237805.part_1_189	7.0	0.9922631978988647	1.1043960017331766e-11	2.573058566213149e-07	7.634480547746847e-11	2.7383979528394775e-09	0.00018314013141207397	0.007069417275488377	4.816227644022057e-15	0.9922631978988647	5.196853614108932e-09	4.051330324728042e-05	2.1987516163335385e-07	1.1613716424108134e-06	8.289487141155405e-08	1.2285311656867748e-09	0.00044197638635523617
G000018945.part_1_46	14.0	0.9997851252555847	1.4820637122062164e-13	2.465323720979062e-18	5.573272420823783e-13	8.683979980960745e-15	3.665861017521088e-14	2.2046732793329013e-14	2.4478616926788233e-21	6.0600041633119796e-18	5.076898040738751e-19	4.381922086574894e-19	0.00010343253961764276	9.72989892034093e-06	5.932157542964944e-11	0.00010171550820814446	0.9997851252555847
G000153405.part_1_48	8.0	1.0	6.5600099100673426e-24	6.640312262448184e-28	4.94032778486753e-29	5.660073208428415e-22	4.024138511890874e-23	4.2848085550867334e-27	3.2899377156837535e-22	1.5281524689322173e-14	1.0	2.4042018154091238e-08	1.2420273143298743e-12	6.525369242684127e-16	1.0428849635396244e-25	2.9239574341833956e-28	4.0592951520502175e-21
G000017265.part_1_70	7.0	0.9948476552963257	1.2384707148704877e-10	3.541331228262834e-09	1.748956772777007e-18	1.699354551303141e-19	0.0038282000459730625	2.6524296572461026e-06	8.114860915392832e-14	0.9948476552963257	1.9637327246073422e-14	0.00049494334962219	4.5260358092491515e-06	0.00082196737639606	6.360840032725318e-19	3.9795473583126295e-08	7.004297142287896e-11
G000318295.part_65_3	6.0	1.0	5.613371705935795e-14	3.856827213340773e-17	2.6907039184893237e-16	1.3919898050787204e-15	4.3192422430555e-14	4.974570500874118e-16	1.0	4.133780186441082e-17	4.478639972902504e-18	1.1339776909364066e-13	4.232972750529279e-13	4.683113341563683e-10	1.5811590318298707e-12	1.5496267192615515e-13	1.2228070986330941e-11
G000153405.part_1_32	8.0	0.9552981853485107	1.0020643784299076e-18	2.1132873816975795e-16	3.805514050040336e-14	3.912495327718091e-12	7.09999116790816e-13	2.365395133103828e-18	8.192639646953032e-17	1.7304493837855262e-07	0.9552981853485107	0.04470153898000717	4.804337483399479e-11	1.7578053596034593e-11	4.7840842723035285e-18	7.414372209253735e-18	2.0546288466167378e-14
G000318295.part_86_1	6.0	0.9999762773513794	3.7533829837850963e-17	7.377326527446826e-11	7.455831958769199e-12	3.125496736422484e-11	1.7551978750626751e-12	1.8389873730484396e-05	0.9999762773513794	1.8217278204067482e-14	3.0047264676369423e-09	1.0956296633835017e-12	8.17227544303023e-07	2.7912274163099937e-06	4.451205783424631e-16	4.38540581626512e-09	1.678501121205045e-06
G000017265.part_1_256	4.0	0.999915599822998	1.3144193748021189e-16	1.0097078018134198e-07	1.6254586237162058e-23	8.593499896926417e-20	0.999915599822998	5.3161981483640375e-09	1.8250506724253117e-16	3.3047017495846376e-05	3.239826576992569e-19	4.361103833616653e-07	1.3330775800568517e-05	8.602269190305378e-06	7.158227958371401e-21	2.88968367385678e-05	7.245452571247313e-10
G000153405.part_1_17	8.0	0.9923658967018127	2.8115951076994176e-16	3.667138936128611e-15	1.9987025814786896e-13	1.1419613085011937e-12	2.029903805808586e-12	2.6597808962546618e-17	2.499346893726842e-14	0.0057279374450445175	0.9923658967018127	0.0013551033334806561	0.0005509795737452805	1.1955304524136068e-09	2.044625861848115e-13	6.713036295466837e-14	2.622991754352988e-11
G000018945.part_1_159	14.0	0.7377908229827881	1.0254932177684774e-14	9.749342175582876e-13	1.7083927156575783e-15	7.743445336442643e-18	1.2804706839113222e-13	4.694273858518727e-10	6.87761040842889e-17	2.964103283973436e-15	6.905684791363997e-14	1.1394732745795104e-14	0.00043623000965453684	0.26177269220352173	4.62109532861632e-08	2.3858689246480935e-07	0.7377908229827881
G000283915.part_1_45	10.0	0.9574667811393738	5.151110094026023e-10	1.8852645833344894e-10	0.0031843443866819143	5.7859239177560084e-08	1.0927830196294508e-08	1.6007337762857787e-05	1.633073676288177e-10	0.00010321625450160354	2.6215479920210782e-06	2.6746837633595533e-08	0.9574667811393738	3.2392111215528985e-10	7.607981729051971e-07	4.1496237002114356e-11	0.03922617807984352
G000153405.part_1_212	8.0	0.9998138546943665	7.092194294214946e-17	3.638503716797258e-15	5.284450855418468e-14	5.680407248634216e-14	3.495238170073134e-12	2.4490625456438653e-13	2.630698991978875e-10	6.760106430192536e-07	0.9998138546943665	0.00018545043712947518	2.754362848911285e-10	9.267574263560618e-09	7.664981134205455e-17	1.3893810960671077e-13	5.795401966212765e-15
G001606005.part_1_362	1.0	0.9886711835861206	1.630354922246835e-12	0.9886711835861206	1.2600079167811928e-21	2.7262350977420695e-16	0.011327621527016163	1.7725605516716314e-07	1.17080426030705e-17	1.0945042107064849e-15	1.693220231579236e-19	1.1806064748043354e-07	7.385644096302713e-08	3.0405166739910783e-07	1.0361756525303694e-17	3.833762036720145e-07	7.673363897411911e-13
G000237805.part_1_73	14.0	0.9928691983222961	1.2758785032929154e-06	3.3419857459193736e-07	0.006101345177739859	5.396917357458619e-10	3.487279514047259e-07	0.000564691552426666	1.1881410560474876e-15	0.0003286722057964653	7.635863106094168e-15	9.038933157512474e-09	2.0622833289962728e-06	0.00012753141345456243	6.138477313261115e-12	4.489409548114054e-06	0.9928691983222961
G000298475.part_1_22	11.0	0.9999805688858032	1.220385012663805e-13	3.948907173478844e-13	6.479431469580974e-16	3.695395023512772e-14	4.75389561049866e-10	4.9264919255165296e-08	6.807579833179034e-09	8.634535279697722e-14	9.2660536361866e-13	1.3197535078668388e-11	1.6099900790322863e-07	0.9999805688858032	4.668469499868877e-10	1.840960300869554e-10	1.9348221030668356e-05
G000008665.part_1_221	13.0	0.9969207048416138	5.724809190067737e-13	4.0547018867465034e-12	6.370303173852676e-10	1.4696674988101677e-08	1.405439320478763e-06	0.0004149838350713253	9.90745050444275e-08	5.434976060314511e-07	4.159974637983274e-14	1.2701081852917184e-10	0.0006428032647818327	0.0020188787020742893	6.577082767300624e-10	0.9969207048416138	4.900501835436444e-07
G000237805.part_1_142	11.0	0.5254554152488708	3.1248862796928734e-05	0.0020583176519721746	4.179646202828735e-05	6.252174955534429e-08	0.0012713002506643534	0.0018835676601156592	1.6229422250546577e-09	0.0007657111855223775	4.0223295627583866e-07	0.0002871414180845022	0.0051920246332883835	0.5254554152488708	2.48328778980067e-05	0.0008354694582521915	0.46215277910232544
G000298475.part_1_90	11.0	0.9999675750732422	8.476060964213161e-10	3.96788435441664e-11	2.1728074339890735e-15	8.146113449590542e-13	2.4124067327102594e-11	3.3903240215238384e-09	2.3284508543497395e-08	5.657074808596008e-10	9.278919993471746e-11	2.766002982212967e-10	2.8778635169146582e-05	0.9999675750732422	3.7101901284586347e-07	1.8371126770944102e-06	1.481099729971902e-06
G900089075.part_8_37	2.0	0.9430227279663086	1.1032412761124988e-09	2.4122005865749412e-14	0.9430227279663086	0.04426933079957962	7.8035036494839e-06	6.855033802821708e-07	0.009388317354023457	0.0013497289037331939	1.3634311457622061e-09	4.799701258662026e-08	8.422814971709158e-06	1.7559684692969313e-06	7.908009358459367e-09	0.0005894555361010134	0.0013617986114695668
G000017265.part_1_143	7.0	0.9997557997703552	1.441033775054397e-14	3.533976444813902e-09	4.001556358141216e-17	1.6570778348716958e-20	8.149347081598535e-07	1.414378800745908e-07	1.919443934757674e-21	0.9997557997703552	3.54326082750509e-18	1.3974916328152176e-05	1.0695448970921007e-09	0.00022926797100808471	4.889941281046979e-24	5.802831609830487e-16	4.5379036639481285e-10
G000318295.part_46_10	6.0	1.0	2.313599771482748e-18	7.451195782733364e-20	5.767847720565594e-25	1.0515750986319792e-15	9.353942384657428e-15	1.2747051678085874e-13	1.0	8.581193428253431e-25	3.0180469477962405e-16	3.102185324485411e-15	4.503870963245421e-13	4.365762151792296e-08	2.3790609426447858e-17	2.6791724119454036e-15	1.386321070960539e-13
G000153405.part_1_107	9.0	0.7319983243942261	4.287287538873308e-11	5.543970664489972e-12	8.452957778182224e-10	3.3286494085160365e-14	1.1374443609213358e-08	4.6463144443009696e-10	1.7895928294819896e-06	2.4650376184709444e-10	0.2679983675479889	0.7319983243942261	6.361284832223646e-09	1.509132630417298e-06	2.4232985396110962e-08	2.0829946247675687e-15	9.873888165423672e-12
G000008665.part_1_45	13.0	0.9989383816719055	3.252586784976974e-12	3.7404659231077275e-11	4.4071127303091373e-10	6.461851609351754e-10	4.607884207530333e-08	3.4247838698320265e-07	1.179255443295446e-10	9.146069457344197e-10	8.979940346875992e-09	3.4135743277180497e-12	2.6812002033693716e-05	0.0010341790039092302	1.1270405442243003e-10	0.9989383816719055	2.3752055255954474e-07
G000018945.part_1_98	14.0	0.9988952279090881	6.329116786218947e-09	1.239502698749265e-15	1.3868852732912273e-08	7.569118248840212e-11	2.6655051499346882e-09	1.0104502683790789e-13	9.8411718295441e-16	2.3243061121613895e-12	1.6365196957995876e-13	3.337263394776434e-14	2.4356872074804414e-10	3.999451436698109e-09	6.371281106865023e-12	0.0011047165608033538	0.9988952279090881
G000153405.part_1_158	8.0	0.9999998807907104	2.2463657868318867e-17	8.383523071110157e-19	1.0042616738203947e-09	1.5944820308449255e-15	1.271944245917562e-16	7.864139332412149e-15	3.666573604502045e-18	8.019304686968098e-08	0.9999998807907104	4.096115890916963e-09	6.863871276907574e-11	1.4991498914116407e-14	2.580728057470505e-13	1.4891298304588012e-14	1.433500602834696e-14
G001606005.part_1_374	1.0	1.0	1.501749049067982e-17	1.0	4.641821649388719e-22	1.0641479696827581e-25	2.6359602500747314e-08	2.655102971250295e-13	1.0128537940729385e-22	2.5955742834579036e-15	4.967760223629296e-17	1.404619693126663e-13	8.384872796085574e-10	4.630354710766227e-10	9.020650956928685e-22	4.930998942498377e-10	2.5471949974412943e-17
G000017265.part_1_399	7.0	0.9999998807907104	8.91730168641486e-20	2.574565387269967e-11	1.0001419379849134e-21	1.981512728781701e-23	1.5362500960236503e-07	1.3881258364989435e-09	1.680908068214039e-20	0.9999998807907104	7.084075578541284e-19	8.059859446518658e-09	8.75212846640494e-10	5.583271622811026e-10	8.509673326433831e-25	4.114877384144011e-13	9.523730138934552e-14
G000017265.part_1_403	7.0	0.9999995231628418	1.821175016926868e-18	1.0682415306603917e-14	5.450220556639266e-22	3.243667552604558e-22	6.290907350603447e-08	2.483986349943734e-07	1.7422710854760472e-18	0.9999995231628418	2.4997788818381634e-23	2.5967630823409138e-11	8.196185397046918e-10	1.165960981097669e-07	9.340763311766005e-27	3.4971248122963325e-16	1.5915849367609258e-13
G000008665.part_1_182	13.0	0.9988711476325989	4.4955184019812577e-10	2.0060507617027101e-13	7.855486226782116e-12	7.710261762383652e-09	1.4781293522503347e-08	5.58344765977381e-08	2.1929684457244747e-10	3.04257424810217e-10	1.5304247195165217e-14	7.260095458150317e-08	3.9692551467851445e-07	0.001128324307501316	6.159156518137365e-11	0.9988711476325989	9.138518830553721e-10
G001606005.part_1_147	1.0	0.9999380111694336	9.199337695959837e-15	0.9999380111694336	1.4360418950712862e-19	1.1442813972074335e-23	6.170975393615663e-05	9.08220807418938e-16	1.703166734131256e-16	4.4147121446496636e-24	1.1592576461364222e-18	1.3415774745525783e-15	7.403703572526205e-14	1.0861529740663258e-14	3.138746398608296e-19	2.0042804749209608e-07	8.318876256676239e-21
G000318295.part_46_11	6.0	1.0	2.9160192815831734e-18	3.2819246480465266e-24	5.605206172324398e-26	5.061739439025834e-18	1.8881259403721137e-17	4.21982073443199e-15	1.0	2.916196591323696e-26	4.259258853153946e-18	6.417197841363832e-16	1.4181197720026378e-13	2.2235517871393995e-09	6.796792237899601e-22	5.514660632465596e-20	4.3369780965314686e-16
G000298475.part_1_35	11.0	0.990601658821106	7.957615366649406e-07	1.9757882829818385e-11	0.0011223643086850643	1.5967388273131072e-13	1.4582506935312267e-07	8.688410161994398e-06	4.806954834180033e-09	2.1620244297082536e-05	0.00012259045615792274	1.3123274584359024e-05	0.0080295754596591	0.990601658821106	8.160748521390815e-09	1.0998750212820596e-06	7.836523582227528e-05
G000237805.part_1_89	1.0	0.4930592477321625	2.7562209652387537e-06	0.4930592477321625	8.830173925389317e-08	7.320006822908454e-09	0.0014743002830073237	4.578023072099313e-05	1.4118388363514988e-14	0.004445128608494997	4.01135208383252e-10	5.3522583698395465e-08	9.031475656229304e-08	0.05573110654950142	4.236123629652866e-07	0.0058938502334058285	0.43934720754623413
G000298475.part_1_87	11.0	0.9656283855438232	5.57949775270572e-08	7.555033931794242e-09	3.0666406913848476e-11	1.6893979271070947e-11	0.0020171513315290213	3.6062564046090984e-09	1.789312227629125e-05	1.8108138988282008e-08	2.2424481715965783e-10	1.4784649238208658e-06	0.00045025002327747643	0.9656283855438232	2.4566900265199365e-06	0.01818094030022621	0.013701423071324825
G000318295.part_67_2	6.0	1.0	3.058824013849569e-15	7.985493066131532e-20	2.738351367936108e-20	2.6920604417543514e-15	6.06502907046628e-16	1.429676472694541e-12	1.0	9.844496451696308e-27	2.434001948058313e-17	4.654957970699877e-16	3.717366380538191e-14	1.1245502307133393e-09	1.3697765777952132e-15	3.8782430874208326e-20	3.754235420802554e-13
G900089075.part_8_102	6.0	0.6935123205184937	5.6732969433426206e-09	1.891522377054481e-16	4.0127168176695704e-05	0.0001783222978701815	2.8909280445077457e-06	0.00010528454004088417	0.6935123205184937	1.6376021449104883e-05	4.301546596252592e-06	1.756820799947434e-10	7.857540367695037e-06	0.3011065721511841	3.3514777442178456e-07	6.241693336050957e-05	0.0049632093869149685
G000237805.part_1_64	13.0	0.8302666544914246	2.0944059997418663e-06	0.00034630284062586725	2.2737803817562963e-07	1.0626896584930989e-10	1.235441573044227e-06	0.008440163917839527	8.651369530128809e-17	0.0004782462492585182	1.3962659295430058e-07	0.0004228610487189144	0.003851058427244425	0.002473491011187434	0.009241178631782532	0.8302666544914246	0.14447641372680664
G001606005.part_1_375	1.0	0.9999990463256836	1.7855121135952612e-13	0.9999990463256836	1.929391104741051e-21	9.622229341274263e-23	2.0795792465833074e-07	4.1721265114577633e-13	1.0457285804789853e-19	7.158674207716369e-26	7.033676313011415e-24	7.153047251740041e-12	4.396586176722006e-13	7.458560844497697e-07	3.451014834665307e-19	2.642658036844381e-10	7.556076726785347e-19
G900089075.part_7_25	11.0	0.9631545543670654	6.371555627993075e-06	4.862475981755321e-13	1.2913976554784767e-09	7.90445483289659e-06	2.324023853361723e-07	9.493441029917449e-05	0.036167439073324203	2.3498303747260252e-08	2.6028847965875457e-09	5.633127148030326e-05	1.1067743344028713e-06	0.9631545543670654	6.397161200766277e-07	6.486917845904827e-05	0.0004455632879398763
G000017265.part_1_398	7.0	1.0	7.07686036640132e-20	1.0452959375148647e-15	6.961251289125914e-26	3.521603733026882e-27	2.3465930587551753e-11	1.5094136606840641e-13	4.267918745927257e-22	1.0	5.832055437650843e-17	5.723879148433753e-10	4.0164127579345177e-10	3.4920330516108322e-12	2.849173959628828e-27	2.1376854245894108e-15	4.784485868490923e-18
G000017265.part_1_241	7.0	0.9981446266174316	3.5706377091160313e-13	1.2755353218096843e-08	6.752150022407563e-18	1.284521826208921e-20	1.635784428799525e-06	2.0613119886547793e-06	3.1521685228410593e-22	0.9981446266174316	3.0760115299592204e-16	0.00012129981041653082	1.0872694247154868e-06	0.0017292354023084044	1.8940611060237889e-19	5.423054227904345e-10	9.34200272695307e-10
G000153405.part_1_205	8.0	0.9999922513961792	4.0914602801956694e-21	2.1771858597899943e-17	1.1639310121182994e-13	2.6560119900686293e-15	5.6296452417316234e-15	3.41559815370332e-13	2.8960900852593823e-16	3.321904383513097e-12	0.9999922513961792	7.707612894591875e-06	8.13685918643614e-09	8.767277875909585e-11	2.2076954240672777e-17	3.3389246755328e-18	2.7294039424419214e-12
G000018945.part_1_111	14.0	0.9996427297592163	1.1324821080904712e-09	9.995123455839357e-15	1.8080414281636953e-13	2.1331206793333626e-14	7.281195091302095e-10	5.077968752952022e-13	9.197327925004019e-17	7.666451159885415e-15	2.3050177218320034e-12	2.06208138129986e-13	1.1687208001376348e-07	0.00032578370883129537	1.396565529887539e-09	3.136910527246073e-05	0.9996427297592163
G000283915.part_1_77	10.0	0.9819520115852356	2.8881966263050174e-12	1.3379183178008347e-11	5.059110248784027e-12	1.2517217840013473e-07	5.483464238231761e-10	1.40870604070642e-09	3.7567374988611846e-08	0.011371278204023838	0.0029403280932456255	0.0011746117379516363	0.9819520115852356	0.0004267652693670243	4.367550765493888e-09	0.0006368846516124904	0.0014979378320276737
G900089075.part_9_87	6.0	0.8041779398918152	0.04124193638563156	1.3556835938288714e-06	2.9698464132366098e-08	4.547953722067177e-05	7.841935598662531e-07	0.0006917792488820851	0.8041779398918152	0.000400211923988536	1.50834493979346e-05	5.756372047471814e-05	0.055767301470041275	0.014402862638235092	0.08021092414855957	6.321896216832101e-05	0.0029235249385237694
G000008665.part_1_195	13.0	0.999448835849762	5.89792797933697e-11	5.508465350523295e-10	1.322157799910073e-10	3.2813785022511865e-10	0.00013309327187016606	4.878857907897327e-06	1.1957141055063403e-07	8.099390949589669e-12	2.17233106503123e-11	1.2001576621401e-08	1.1208730938960798e-06	0.00041040166979655623	6.149185765025322e-07	0.999448835849762	9.009663699544035e-07
G000017265.part_1_338	4.0	0.9945260882377625	1.0659594734674371e-11	0.0033885419834405184	6.242360265252357e-18	4.39093324823862e-15	0.9945260882377625	1.4943868791306159e-06	3.891724639895405e-15	0.00189305713865906	9.964206541506339e-16	2.4590329417151224e-07	8.592573431087658e-05	0.00010448941611684859	4.903563930692623e-22	3.548080584891977e-08	7.609878005521153e-12
G000017265.part_1_414	7.0	1.0	2.7013311581152384e-21	1.0717379810227037e-13	4.267333095591221e-22	7.89307153974334e-25	3.73167097222904e-08	5.666042721813591e-12	5.316031403911082e-22	1.0	2.5058154285006446e-21	1.042243291671241e-09	5.652665835409465e-13	3.3759344209016717e-09	4.0072164721859264e-28	3.470812526273903e-11	1.8709032541971777e-18
G001606005.part_1_36	1.0	0.9999253749847412	2.4357750381563334e-14	0.9999253749847412	2.606187864367351e-17	1.1305334310116518e-20	7.24446217645891e-05	3.2632988222758286e-07	3.3320030349621094e-18	3.331293303276278e-13	4.63231942699773e-16	6.943026278349862e-07	1.3468567772179085e-07	3.736387241271011e-11	1.1328274884860666e-17	9.316019600191794e-07	2.1392578734933526e-13
G000018945.part_1_204	14.0	0.999971866607666	6.76627850970668e-11	3.329350878851305e-16	2.1984577353029167e-11	2.3047704153164594e-13	7.164889515021144e-11	2.7289587215960538e-14	7.25543420114667e-22	5.649887675762688e-12	9.347138948262446e-13	1.8656252181949076e-15	1.199906449755872e-07	8.593592504269054e-10	8.903634665484439e-13	2.8034472052240744e-05	0.999971866607666
G000153405.part_1_2	8.0	1.0	8.960106000782109e-25	2.6611903706594215e-18	7.66039662258855e-12	2.632454943359942e-18	1.4900361557123633e-14	1.178915593393745e-18	3.03900765029923e-21	1.3469755866246658e-10	1.0	1.736759003279076e-08	3.6358367488595333e-13	1.5399564490346102e-13	8.13099285374966e-17	1.8559770387227559e-09	1.3469956953347997e-18
G000318295.part_85_4	6.0	0.9997459053993225	1.7932424750850828e-13	7.515036227860594e-13	4.0114042576533393e-07	0.0002491187769919634	9.5153147514071e-12	1.2098163324480993e-06	0.9997459053993225	2.409405175374246e-10	1.9584701915764668e-10	2.694289058524646e-08	2.28202559071633e-08	3.2528757856198354e-06	5.0984612365301274e-11	4.106484249866149e-11	2.8773705196272203e-08
G000298475.part_1_123	11.0	0.9963486194610596	4.10541406381526e-06	1.0818113072019742e-10	1.5816475733287927e-12	9.38206283496168e-12	2.6512014805746276e-09	4.8729689297033474e-05	5.850833417753165e-08	5.60692292594922e-09	3.267974502119131e-10	2.0026658376082196e-07	4.102103048353456e-06	0.9963486194610596	0.0029785349033772945	0.00034063265775330365	0.0002750182175077498
G900089075.part_8_20	6.0	0.37816742062568665	0.004648746456950903	5.810768533009991e-10	1.939490346103412e-09	7.907783583505079e-05	0.0006491891108453274	4.2417268559802324e-05	0.37816742062568665	1.5829772215258942e-10	1.2997332987652044e-08	6.623844092246145e-05	4.137607538723387e-05	0.37153393030166626	4.623033237294294e-05	3.5041784940403886e-07	0.2447250485420227
G900089075.part_8_92	6.0	0.6409299373626709	7.734595328656724e-07	3.6591451646472706e-08	6.715226708031707e-10	9.265701237382018e-07	3.49358386664278e-09	0.011803730390965939	0.6409299373626709	4.384650698074921e-10	6.745719360878866e-07	0.18710455298423767	2.0112051970500033e-06	0.15998528897762299	0.00014172623923514038	2.2311309066935792e-07	3.011408080055844e-05
G000017265.part_1_154	7.0	0.9821974039077759	4.460435266176151e-16	6.115753876656527e-06	5.702184092918501e-21	7.041959806900117e-20	0.004313894081860781	3.912826400664926e-07	1.4895296723615526e-15	0.9821974039077759	6.901530562319902e-12	0.013478882610797882	2.4625990135973552e-06	8.912939506444673e-07	2.647230040671952e-24	7.714362482147408e-10	1.3955348920728639e-13
G000008665.part_1_220	13.0	0.9999955892562866	9.894243627531218e-13	2.0594882136487636e-12	6.885571973702653e-11	2.188811576431249e-09	8.759615184317227e-07	2.3826594315323746e-06	1.130525184578346e-08	1.2823277162343771e-10	3.0632840264388506e-08	6.503597573676023e-13	1.6034074690196576e-07	9.338328936792095e-07	2.6564050958910457e-09	0.9999955892562866	6.748183262184071e-11
G000018945.part_1_125	14.0	0.9760788679122925	3.682193039367121e-08	2.6388695222151375e-18	1.0070241081988618e-12	1.0182302050132375e-12	1.8609794694840476e-12	1.579596777814482e-13	2.417181362650945e-16	1.2648083969057922e-11	1.602491576935261e-11	5.371514492154717e-16	0.0001564486010465771	0.00040579019696451724	4.2147581780227483e-07	0.023358464241027832	0.9760788679122925
G000017265.part_2_19	7.0	0.9999997615814209	1.254179847431271e-16	1.850601269448582e-12	8.129301646798143e-21	1.4750609416059502e-21	8.249435801133131e-09	8.871114259845214e-11	1.0053801319153264e-18	0.9999997615814209	1.1313165272919528e-16	1.3555381883634254e-07	4.568512679270498e-08	7.714892058530154e-10	3.780171475592134e-22	9.671110483625012e-13	9.560813946096758e-12
G000017265.part_1_54	7.0	0.9950887560844421	1.611525074897511e-14	0.0037574118468910456	6.379158722872129e-20	1.3459786767716657e-18	5.1221354624431115e-06	6.462538837403997e-11	3.731545712075228e-14	0.9950887560844421	1.4008965682773362e-15	6.849152782706369e-07	7.3931428232754115e-06	0.0011406490812078118	1.7792188258293965e-25	1.384947495228217e-12	1.795758430844785e-09
G000318295.part_30_9	6.0	0.9905388355255127	1.2868570138380164e-06	5.54137212664999e-15	4.63571611653002e-11	2.638924740949733e-07	1.2036898624501191e-05	4.070251691246085e-09	0.9905388355255127	2.0798768218810437e-07	6.206282709975142e-10	4.26383048761636e-05	8.486666047247127e-06	0.009330193512141705	2.0796981914372736e-09	1.9706557219389964e-10	6.596434832317755e-05
G000318295.part_25_4	6.0	0.9999850988388062	1.072322369788381e-10	1.9702017523947485e-13	2.4104612403319514e-11	9.488008295699402e-11	8.389491878979527e-11	3.6410471859760207e-10	0.9999850988388062	2.5616204171957993e-14	3.823434069349929e-10	2.6194559410441798e-08	1.7989373546356546e-08	1.4803916201344691e-05	1.7731030185763608e-11	9.615943566583518e-14	5.841775951864747e-09
G000017265.part_1_275	7.0	0.9991064667701721	5.337127962848683e-20	1.4630340341992287e-11	7.715120868667741e-23	2.1715721978156941e-23	2.0078119167266095e-09	3.401558548721262e-11	4.365450125613222e-21	0.9991064667701721	2.876200693900643e-20	1.522418441313178e-10	0.0006399422418326139	0.00025356144760735333	1.405136820713053e-28	3.6890266910021355e-15	3.2677157420918368e-12
G000318295.part_65_2	6.0	0.7646315693855286	1.8505768366594566e-06	3.41723697949714e-11	1.1688701118117706e-09	1.2948513372634807e-08	3.4897944534151293e-09	2.0182604032470408e-08	0.7646315693855286	3.2132042859654327e-19	4.598596850535763e-11	1.0366949254603242e-07	7.522175105023621e-10	0.23535948991775513	6.315355221886421e-06	8.964165347513653e-12	6.614677658944856e-07
G000153405.part_1_33	8.0	0.9997374415397644	2.7089013254766314e-09	9.770303056183538e-13	1.3081027816497226e-07	5.199515470954985e-11	3.3728193571391785e-09	1.4718352092657483e-09	2.568352475140756e-10	8.198888099286705e-05	0.9997374415397644	0.0001295543188462034	4.821849870495498e-05	2.298978368786564e-10	2.569237267380231e-06	1.0739874701376495e-12	4.1475249901168354e-08
G000153405.part_1_81	8.0	0.9994799494743347	7.70846221397655e-18	7.37315482106371e-13	4.3401708008788953e-13	4.556676650585567e-12	2.909603113998571e-10	3.834289656612366e-12	1.2326420495138604e-15	3.849632472605752e-13	0.9994799494743347	0.0001821384357754141	0.00033784518018364906	3.657010963178291e-15	5.197420104736397e-16	1.2706875600437469e-17	8.140898545561104e-12
G000153405.part_1_184	8.0	0.9175016283988953	6.784002266613243e-07	1.3357793250179384e-05	2.763104189895671e-09	5.270854899208643e-07	1.5575557510416616e-10	2.7285808755550534e-05	0.003544374369084835	0.00042033306090161204	0.9175016283988953	0.07800750434398651	4.976155105396174e-05	0.00042070882045663893	3.0222170721572184e-07	1.3462033166433685e-05	3.6000367131805433e-09
G001606005.part_1_298	1.0	0.8993414044380188	2.0510837472897947e-08	0.8993414044380188	4.0700912807607124e-19	1.2891613724048058e-19	0.10065857321023941	9.922621058144898e-11	6.402041880838611e-15	1.50480479900736e-18	2.4943543483596466e-19	2.989895275806731e-10	1.745245658060779e-13	5.231154780047575e-16	2.281738687142372e-19	1.4437961937119326e-10	3.949300380996036e-16
G001606005.part_1_271	1.0	0.9995743632316589	9.87592643840289e-15	0.9995743632316589	7.539660810541349e-20	4.865938525388754e-16	0.00042544398456811905	1.130787130598776e-10	6.806113165920203e-20	2.5621299244542317e-13	1.9554447037301026e-12	3.747049545643755e-11	2.567993817592651e-07	3.338158549581749e-08	5.353760681580267e-15	3.1760173158090765e-08	1.818272962750278e-11
