PC1389399	7607	1019	2719	2987	882	0	0	0	2806	0	0	0
PC1389516	7746	2281	1191	1602	2672	0	0	0	412	0	0	0
PC1389575	14635	2225	5378	4726	2306	0	0	0	3730	0	0	0
PC1389579	10108	2875	1768	2191	3274	0	0	0	714	0	0	0
PC1389624	15711	4244	3807	3560	4100	0	0	0	1852	0	0	0
PC1389642	14292	3463	3418	3902	3509	0	0	0	1590	0	0	0
PC1389675	15595	3621	4356	3799	3819	0	0	0	2500	0	0	0
PC138969	6311	2017	1383	1115	1796	0	0	0	468	0	0	0
PC1389705	9014	2912	1888	1712	2502	0	0	0	644	0	0	0
PC1389725	7285	2644	1029	1294	2318	0	0	0	474	0	0	0
PC1389746	10999	3467	2537	1831	3164	0	0	0	774	0	0	0
PC1389795	25324	3531	9005	9346	3442	0	0	0	6962	0	0	0
PC1389813	5233	1582	963	1020	1668	0	0	0	326	0	0	0
PC1389906	6092	1816	959	1057	2260	0	0	0	236	0	0	0
PC1389926	8447	2385	1907	1651	2504	0	0	0	900	0	0	0
PC1389942	7903	2083	2243	1849	1728	0	0	0	1004	0	0	0
PC138997	8556	2749	1590	1567	2650	0	0	0	556	0	0	0
PC1390020	6585	2012	1285	1432	1856	0	0	0	592	0	0	0
PC1390038	15041	2113	5658	5139	2131	0	0	0	3798	0	0	0
PC1390041	4279149	848672	1286622	1290264	853591	0	0	0	698766	0	0	0
PC1390084	9277	2727	1804	2053	2693	0	0	0	832	0	0	0
PC1390094	13111	4687	1876	2233	4315	0	0	0	226	0	0	0
PC1390129	23257	5938	5174	5737	6408	0	0	0	1966	0	0	0
PC1390137	15009	4401	2833	3613	4162	0	0	0	1186	0	0	0
PC1390145	7001	908	2490	2595	1008	0	0	0	2056	0	0	0
PC1390155	14948	4479	2739	3168	4562	0	0	0	628	0	0	0
PC1390165	7143	1894	1753	1996	1500	0	0	0	1110	0	0	0
PC1390190	11247	2759	3048	2361	3079	0	0	0	1212	0	0	0
PC1390192	5630	1681	1095	1173	1681	0	0	0	456	0	0	0
PC1390204	7854	1790	2060	2056	1948	0	0	0	1010	0	0	0
PC1390252	8825	1423	3008	2821	1573	0	0	0	2262	0	0	0
PC1390258	8348	1723	2613	2348	1664	0	0	0	1634	0	0	0
PC1390267	5734	1696	1054	1144	1840	0	0	0	338	0	0	0
PC1390291	7764	2367	1445	1553	2399	0	0	0	570	0	0	0
PC1390296	16272	4760	3403	2950	5159	0	0	0	1064	0	0	0
PC1390343	37124	8643	10616	9752	8113	0	0	0	6712	0	0	0
PC1390354	11622	3518	2047	2562	3495	0	0	0	1042	0	0	0
PC1390388	5239	1161	1408	1431	1239	0	0	0	774	0	0	0
PC1390558	6542	1947	1175	1450	1970	0	0	0	522	0	0	0
PC139055	32931	6624	7840	9449	9018	0	0	0	3488	0	0	0
PC1390571	11129	3211	2133	1987	3798	0	0	0	610	0	0	0
PC1390577	9332	2792	1913	1621	3006	0	0	0	432	0	0	0
PC1390585	8068	1653	2464	2261	1690	0	0	0	1708	0	0	0
PC1390611	16267	3122	4760	4959	3426	0	0	0	2854	0	0	0
PC1390612	6157	1865	1156	1394	1742	0	0	0	456	0	0	0
PC1390633	8178	2563	1250	1432	2933	0	0	0	224	0	0	0
PC1390651	17849	4697	3579	4372	5201	0	0	0	1650	0	0	0
PC1390720	9199	1101	3273	3559	1266	0	0	0	3084	0	0	0
PC1390722	6083	1788	1197	1214	1884	0	0	0	386	0	0	0
PC1390752	7729	2145	1720	1858	2006	0	0	0	566	0	0	0
PC1390793	10579	3451	1582	2108	3438	0	0	0	474	0	0	0
PC139080	5012	1328	1173	1229	1282	0	0	0	624	0	0	0
PC1390855	61337	14787	13263	15417	17870	0	0	0	7498	0	0	0
PC139091	9109	2733	1877	2250	2249	0	0	0	976	0	0	0
PC1390958	6590	1721	1704	1493	1672	0	0	0	768	0	0	0
PC1390975	6153	1928	1097	985	2143	0	0	0	310	0	0	0
PC1391011	9051	2589	2127	2001	2334	0	0	0	760	0	0	0
PC1391029	5692	1759	1121	1088	1724	0	0	0	288	0	0	0
PC1391134	8186	1845	2111	2306	1924	0	0	0	1182	0	0	0
PC1391210	6770	1644	1903	1598	1625	0	0	0	1036	0	0	0
PC1391228	6336	1388	2039	1866	1043	0	0	0	1502	0	0	0
PC1391275	14336	3186	4024	4030	3096	0	0	0	2710	0	0	0
PC13912	14000	3205	3736	4167	2892	0	0	0	2390	0	0	0
PC1391351	7058	2113	1286	1708	1951	0	0	0	598	0	0	0
PC1391396	23348	6771	5135	4238	7204	0	0	0	1944	0	0	0
PC1391409	7910	2414	1420	1665	2411	0	0	0	518	0	0	0
PC1391431	7844	2067	1681	1891	2205	0	0	0	674	0	0	0
PC139143	5486	1074	1866	1485	1061	0	0	0	1210	0	0	0
PC1391446	6114	1634	1413	1329	1738	0	0	0	502	0	0	0
PC1391460	6504	1908	1369	1401	1826	0	0	0	394	0	0	0
PC1391520	56225	15789	12301	12538	15597	0	0	0	3884	0	0	0
PC1391523	63459	18904	11447	13493	19615	0	0	0	5260	0	0	0
PC1391593	7136	2198	1259	1565	2114	0	0	0	324	0	0	0
PC139160	8810	3341	1479	1394	2596	0	0	0	422	0	0	0
PC1391698	6795	2032	1212	1422	2129	0	0	0	520	0	0	0
PC1391699	7927	2202	1732	1653	2340	0	0	0	738	0	0	0
PC1391734	17625	6051	2544	2771	6259	0	0	0	888	0	0	0
PC1391771	31824	6717	10017	9090	6000	0	0	0	4898	0	0	0
PC1391806	5673	632	2111	2139	791	0	0	0	1890	0	0	0
PC1391819	12805	3990	2120	2014	4681	0	0	0	812	0	0	0
PC1391837	6918	2512	1110	1085	2211	0	0	0	232	0	0	0
PC1391899	5141	1677	973	932	1559	0	0	0	236	0	0	0
PC1391913	9597	2568	1881	1787	3361	0	0	0	442	0	0	0
PC139191	11885	4266	2069	1658	3892	0	0	0	306	0	0	0
PC1391955	7256	2179	1751	1545	1781	0	0	0	712	0	0	0
PC1391979	7622	2422	1388	1839	1973	0	0	0	660	0	0	0
PC1392017	8406	1633	2775	2461	1537	0	0	0	1770	0	0	0
PC1392019	8441	2471	1967	1802	2201	0	0	0	734	0	0	0
PC139201	5240	1497	1024	1137	1582	0	0	0	478	0	0	0
PC1392026	5315	1749	917	920	1729	0	0	0	282	0	0	0
PC1392046	24743	5308	7534	6814	5087	0	0	0	4804	0	0	0
PC139204	47337	11940	10535	11832	13030	0	0	0	5746	0	0	0
PC1392086	11468	2023	3663	3798	1984	0	0	0	3130	0	0	0
PC1392088	12664	2833	3436	3744	2651	0	0	0	2684	0	0	0
PC1392116	32846	4907	11160	11694	5085	0	0	0	9268	0	0	0
PC1392144	5536	2040	773	888	1835	0	0	0	252	0	0	0
PC1392149	11269	2803	2639	2676	3151	0	0	0	1176	0	0	0
PC1392207	6625	827	2434	2515	849	0	0	0	2142	0	0	0
PC1392268	5262	1440	1420	1190	1212	0	0	0	746	0	0	0
PC1392280	109241	28004	25391	29111	26735	0	0	0	17312	0	0	0
PC1392298	8531	2453	2054	1912	2112	0	0	0	796	0	0	0
PC1392339	5934	1871	1074	1263	1726	0	0	0	492	0	0	0
PC1392357	6510	2355	1005	962	2188	0	0	0	384	0	0	0
PC1392362	61008	11862	18284	18673	12189	0	0	0	13168	0	0	0
PC1392374	20486	4596	5782	5402	4706	0	0	0	3182	0	0	0
PC1392381	5351	1508	1348	1171	1324	0	0	0	540	0	0	0
PC1392478	60259	19161	12246	10596	18256	0	0	0	3860	0	0	0
PC1392480	139342	30914	36472	39956	32000	0	0	0	22006	0	0	0
PC139248	6987	1135	2387	2409	1056	0	0	0	1904	0	0	0
PC1392500	6211	2010	1160	1141	1900	0	0	0	396	0	0	0
PC139251	5550	872	1785	1948	945	0	0	0	1516	0	0	0
PC139252	8985	2686	1957	1711	2631	0	0	0	820	0	0	0
PC1392530	7129	1274	2180	2438	1237	0	0	0	1770	0	0	0
PC1392560	6462	2135	1128	1327	1872	0	0	0	258	0	0	0
PC1392589	5219	1747	961	1142	1369	0	0	0	424	0	0	0
PC1392625	22187	5784	5566	4392	6445	0	0	0	2392	0	0	0
PC1392643	5002	1571	797	915	1719	0	0	0	226	0	0	0
PC1392653	16343	2578	5891	5496	2378	0	0	0	4440	0	0	0
PC1392717	9059	2577	2008	2276	2198	0	0	0	1244	0	0	0
PC1392725	23296	5442	5985	5764	6105	0	0	0	3048	0	0	0
PC1392727	12945	3699	3169	3073	3004	0	0	0	1196	0	0	0
PC1392732	5476	1138	1700	1518	1120	0	0	0	1086	0	0	0
PC1392756	11188	3258	2694	2439	2797	0	0	0	1002	0	0	0
PC1392773	7726	1443	2453	2308	1522	0	0	0	1606	0	0	0
PC1392834	13723	4412	2335	2788	4188	0	0	0	810	0	0	0
PC1392836	6897	2063	1313	1344	2177	0	0	0	490	0	0	0
PC1392867	14053	4068	2439	2886	4660	0	0	0	852	0	0	0
PC1392894	6687	2108	1449	924	2206	0	0	0	226	0	0	0
PC1392899	7597	2063	1840	1691	2003	0	0	0	864	0	0	0
PC1392912	7854	2289	1281	1594	2690	0	0	0	466	0	0	0
PC1392916	26036	9669	3477	3527	9363	0	0	0	552	0	0	0
PC1392924	6957	1985	1543	1335	2094	0	0	0	548	0	0	0
PC1392948	7978	2497	1204	1782	2495	0	0	0	240	0	0	0
PC1392956	85588	24583	18253	17555	25197	0	0	0	4358	0	0	0
PC1392996	25348	5747	7691	6541	5369	0	0	0	4310	0	0	0
PC1392998	8468	3196	1096	1511	2665	0	0	0	172	0	0	0
PC139300	21667	4752	6378	6030	4507	0	0	0	3072	0	0	0
PC139301	5395	940	1755	1755	945	0	0	0	1420	0	0	0
PC1393062	5413	1707	976	881	1849	0	0	0	202	0	0	0
PC1393080	5060	1431	1220	1004	1405	0	0	0	502	0	0	0
PC1393123	5934	1866	1069	1062	1937	0	0	0	378	0	0	0
PC1393131	8256	2655	1576	1359	2666	0	0	0	340	0	0	0
PC1393202	9304	1197	3531	3432	1144	0	0	0	2540	0	0	0
PC139320	12432	3547	2445	2805	3635	0	0	0	1026	0	0	0
PC1393252	7284	1869	1529	1922	1964	0	0	0	768	0	0	0
PC1393284	6171	1813	1180	1187	1991	0	0	0	416	0	0	0
PC1393293	5391	1379	1300	1472	1240	0	0	0	724	0	0	0
PC1393303	79804	26897	12853	13381	26673	0	0	0	4520	0	0	0
PC1393307	5148	636	1860	1875	777	0	0	0	1434	0	0	0
PC1393327	5223	1392	1279	980	1572	0	0	0	534	0	0	0
PC1393336	6526	2015	1381	1062	2068	0	0	0	294	0	0	0
PC139345	27490	7786	5600	6731	7373	0	0	0	2456	0	0	0
PC1393462	21261	5262	5182	5678	5139	0	0	0	3336	0	0	0
PC1393489	8026	2699	1643	1510	2174	0	0	0	530	0	0	0
PC1393533	6476	1836	1561	1388	1691	0	0	0	672	0	0	0
PC1393562	5587	1571	1299	1231	1486	0	0	0	616	0	0	0
PC1393574	5083	981	1571	1662	869	0	0	0	1278	0	0	0
PC1393582	7738	2447	1339	1496	2456	0	0	0	348	0	0	0
PC1393592	6283	1286	1729	1807	1461	0	0	0	1200	0	0	0
PC1393596	5718	1701	988	951	2078	0	0	0	340	0	0	0
PC1393713	6337	1631	1658	1556	1492	0	0	0	698	0	0	0
PC1393716	18709	4085	5072	5475	4077	0	0	0	3078	0	0	0
PC1393745	161229	43318	33437	37887	46587	0	0	0	15956	0	0	0
PC1393836	14786	4038	2472	3549	4727	0	0	0	1052	0	0	0
PC1393890	6426	1737	1398	1297	1994	0	0	0	516	0	0	0
PC1393922	8745	3353	1711	1124	2557	0	0	0	362	0	0	0
PC1394008	6014	1260	1910	1648	1196	0	0	0	1180	0	0	0
PC1394161	5550	1661	916	1143	1830	0	0	0	372	0	0	0
PC1394208	5197	1417	964	1220	1596	0	0	0	476	0	0	0
PC1394225	5127	1480	965	754	1928	0	0	0	246	0	0	0
PC1394226	65002	19279	10661	14158	20904	0	0	0	4172	0	0	0
PC1394239	53580	10706	16283	15886	10705	0	0	0	11654	0	0	0
PC1394316	5609	707	1916	2187	799	0	0	0	1482	0	0	0
PC1394345	5248	953	1567	1640	1088	0	0	0	1118	0	0	0
PC1394347	9038	1977	2607	2447	2007	0	0	0	1412	0	0	0
PC139434	11879	4215	1911	2059	3694	0	0	0	392	0	0	0
PC1394376	19175	3207	5786	6625	3557	0	0	0	4154	0	0	0
PC1394378	13917	3823	2973	3335	3786	0	0	0	1522	0	0	0
PC1394396	5655	1147	1613	1742	1153	0	0	0	1162	0	0	0
PC1394400	5366	740	2000	1817	809	0	0	0	1628	0	0	0
PC1394413	16403	5059	3091	3301	4952	0	0	0	1228	0	0	0
PC1394419	170587	47774	38965	35558	48290	0	0	0	16736	0	0	0
PC1394440	21155	5513	5205	5069	5368	0	0	0	2028	0	0	0
PC1394445	20262	4403	6085	5516	4258	0	0	0	3762	0	0	0
PC1394447	13947	2088	5233	4693	1933	0	0	0	3656	0	0	0
PC1394481	6241	1592	1283	1587	1779	0	0	0	586	0	0	0
PC1394485	5689	1164	1759	1437	1329	0	0	0	974	0	0	0
PC1394499	12230	2934	3492	3049	2755	0	0	0	1546	0	0	0
PC1394504	7694	2342	1497	1184	2671	0	0	0	320	0	0	0
PC1394542	9145	2443	1908	1952	2842	0	0	0	892	0	0	0
PC1394545	6571	2091	1068	1351	2061	0	0	0	306	0	0	0
PC1394557	6051	1249	1582	1760	1460	0	0	0	998	0	0	0
PC139465	6994	2333	1455	1295	1911	0	0	0	484	0	0	0
PC1394895	29293	9088	5723	5213	9269	0	0	0	1520	0	0	0
PC1394932	7554	1188	2643	2668	1055	0	0	0	2538	0	0	0
PC1394997	6700	1969	1268	1337	2126	0	0	0	278	0	0	0
PC1394	8801	3010	1426	1227	3138	0	0	0	318	0	0	0
PC1395016	14935	3329	3811	4328	3467	0	0	0	2550	0	0	0
PC1395017	6179	2047	1062	693	2377	0	0	0	126	0	0	0
PC1395041	18088	6198	2873	2701	6316	0	0	0	216	0	0	0
PC1395042	27948	7128	6142	6687	7991	0	0	0	3090	0	0	0
PC1395081	12963	3367	2762	3093	3741	0	0	0	1386	0	0	0
PC1395090	10094	2131	2705	3143	2115	0	0	0	1948	0	0	0
PC1395114	5986	1131	1878	1878	1099	0	0	0	1448	0	0	0
PC1395136	12877	1811	4957	4463	1646	0	0	0	3474	0	0	0
PC139515	8415	2351	1570	1794	2700	0	0	0	628	0	0	0
PC1395166	6472	1479	1886	1814	1293	0	0	0	1060	0	0	0
PC1395222	9322	2677	2039	1903	2703	0	0	0	668	0	0	0
PC139524	5975	914	2099	2093	869	0	0	0	1280	0	0	0
PC1395254	6798	2320	1176	1134	2168	0	0	0	248	0	0	0
PC1395262	9075	2073	2375	2527	2100	0	0	0	1568	0	0	0
PC1395277	10138	2986	2228	1882	3042	0	0	0	936	0	0	0
PC1395340	7474	1883	1806	2046	1739	0	0	0	1302	0	0	0
PC1395359	8395	1791	2286	2567	1751	0	0	0	1504	0	0	0
PC1395387	10347	3473	1633	2133	3108	0	0	0	590	0	0	0
PC1395413	8489	2273	2104	1906	2206	0	0	0	978	0	0	0
PC1395419	5945	1756	1250	1210	1729	0	0	0	574	0	0	0
PC1395488	5322	1116	1497	1585	1124	0	0	0	784	0	0	0
PC1395564	9954	2767	2353	2070	2764	0	0	0	998	0	0	0
PC1395604	6345	1526	1626	1700	1493	0	0	0	1066	0	0	0
PC1395650	7006	2171	1256	1353	2226	0	0	0	406	0	0	0
PC1395685	5319	1630	1199	920	1570	0	0	0	420	0	0	0
PC1395691	14553	4848	2360	2062	5283	0	0	0	466	0	0	0
PC1395702	16628	4961	3956	3414	4297	0	0	0	1602	0	0	0
PC1395725	12745	1932	4426	4059	2328	0	0	0	3402	0	0	0
PC1395778	7646	2272	1246	1574	2554	0	0	0	514	0	0	0
PC1395786	140454	40968	26310	29781	43395	0	0	0	11020	0	0	0
PC1395827	7218	2239	1320	1113	2546	0	0	0	350	0	0	0
PC1395828	6048	1918	1100	1270	1760	0	0	0	492	0	0	0
PC1395841	7457	2096	1747	1460	2154	0	0	0	698	0	0	0
PC1395844	5245	1568	961	1050	1666	0	0	0	394	0	0	0
PC1395847	10299	3017	2304	2054	2924	0	0	0	900	0	0	0
PC1395936	6453	2147	1364	1004	1938	0	0	0	298	0	0	0
PC1395995	5172	1621	1000	914	1637	0	0	0	258	0	0	0
PC1395996	5789	1240	1464	1712	1373	0	0	0	1042	0	0	0
PC1395998	5839	2048	936	925	1930	0	0	0	168	0	0	0
PC1396025	37025	10703	8602	7641	10079	0	0	0	3682	0	0	0
PC1396148	9234	2587	1829	1981	2837	0	0	0	746	0	0	0
PC1396162	7501	2282	1196	1160	2863	0	0	0	222	0	0	0
PC1396186	5039	1433	1036	955	1615	0	0	0	324	0	0	0
PC1396225	9884	1939	3255	2972	1718	0	0	0	1882	0	0	0
PC1396240	9732	1338	3685	3545	1164	0	0	0	2832	0	0	0
PC1396256	42684	12339	10007	8947	11391	0	0	0	4212	0	0	0
PC139630	9065	2529	2168	1623	2745	0	0	0	606	0	0	0
PC1396323	11882	3966	1562	2227	4127	0	0	0	302	0	0	0
PC139635	25362	7036	4784	6280	7262	0	0	0	2278	0	0	0
PC139636	6554	1664	1456	1604	1830	0	0	0	640	0	0	0
PC1396374	9335	2956	1902	1468	3009	0	0	0	436	0	0	0
PC13963	68502	19134	15505	13924	19939	0	0	0	3844	0	0	0
PC1396439	58513	11576	17191	18021	11725	0	0	0	12194	0	0	0
PC1396448	6832	1964	1428	1490	1950	0	0	0	570	0	0	0
PC139645	16108	4781	3902	3251	4174	0	0	0	1702	0	0	0
PC1396465	9224	2511	2170	1929	2614	0	0	0	660	0	0	0
PC139654	5379	1016	1508	1668	1187	0	0	0	1098	0	0	0
PC1396556	10082	1747	3430	3222	1683	0	0	0	2030	0	0	0
PC1396585	20661	4348	6264	5715	4334	0	0	0	4134	0	0	0
PC1396592	5080	1456	1315	872	1437	0	0	0	470	0	0	0
PC1396641	6499	1519	1711	1810	1459	0	0	0	1058	0	0	0
PC1396679	24934	8163	4521	4353	7897	0	0	0	956	0	0	0
PC1396715	107053	27426	23360	26354	29913	0	0	0	11958	0	0	0
PC1396747	7261	2078	1611	1642	1930	0	0	0	824	0	0	0
PC1396766	17027	5492	3220	3147	5168	0	0	0	964	0	0	0
PC1396866	6450	1889	1215	1326	2020	0	0	0	564	0	0	0
PC1396872	6054	1728	1243	1293	1790	0	0	0	532	0	0	0
PC1396876	20791	6231	3715	4393	6452	0	0	0	1634	0	0	0
PC1396945	6510	2019	1304	1311	1876	0	0	0	440	0	0	0
PC1396953	5601	1033	1840	1769	959	0	0	0	1500	0	0	0
PC1396962	22180	5184	6369	5496	5131	0	0	0	3540	0	0	0
PC1396992	163547	35619	44337	47471	36120	0	0	0	26640	0	0	0
PC1397012	48850	12437	12730	11962	11721	0	0	0	5610	0	0	0
PC1397016	9540	2578	2012	2396	2554	0	0	0	1114	0	0	0
PC1397018	9408	2822	1505	2170	2911	0	0	0	636	0	0	0
PC1397044	9313	2234	2569	2328	2182	0	0	0	1222	0	0	0
PC1397060	15481	5146	2458	2590	5287	0	0	0	332	0	0	0
PC1397067	11951	2097	3748	3888	2218	0	0	0	3156	0	0	0
PC1397113	6839	2232	1217	1294	2096	0	0	0	328	0	0	0
PC1397129	10686	3089	1894	2414	3289	0	0	0	844	0	0	0
PC1397140	9771	3141	1769	2004	2857	0	0	0	684	0	0	0
PC1397161	5506	1351	1373	1410	1372	0	0	0	670	0	0	0
PC1397221	8989	2724	1398	1743	3124	0	0	0	446	0	0	0
PC1397245	6346	1615	1491	1169	2071	0	0	0	420	0	0	0
PC1397261	28509	9481	4309	5336	9383	0	0	0	1460	0	0	0
PC1397291	7071	1196	2346	2235	1294	0	0	0	1892	0	0	0
PC1397297	6240	2368	812	1179	1881	0	0	0	262	0	0	0
PC1397303	5232	1152	1368	1538	1174	0	0	0	804	0	0	0
PC1397310	6596	1805	1364	1561	1866	0	0	0	524	0	0	0
PC1397383	7593	2115	1461	1678	2339	0	0	0	704	0	0	0
PC1397485	6901	1735	1715	1496	1955	0	0	0	866	0	0	0
PC1397488	6893	1620	1902	1815	1556	0	0	0	1050	0	0	0
PC1397497	5903	1741	1359	983	1820	0	0	0	418	0	0	0
PC1397508	22460	7782	3223	3445	8010	0	0	0	496	0	0	0
PC1397524	5800	1915	941	1026	1918	0	0	0	198	0	0	0
PC1397565	5011	1143	1434	1318	1116	0	0	0	934	0	0	0
PC1397583	5549	1678	1068	1346	1457	0	0	0	578	0	0	0
PC1397595	176957	36850	50015	53254	36838	0	0	0	34880	0	0	0
PC1397631	5888	1945	1064	1156	1723	0	0	0	368	0	0	0
PC1397666	6516	1814	1591	1360	1751	0	0	0	660	0	0	0
PC1397682	12170	1942	4243	4014	1971	0	0	0	3106	0	0	0
PC1397690	16878	3168	5863	4733	3114	0	0	0	4078	0	0	0
PC139769	22772	5832	6063	5508	5369	0	0	0	2304	0	0	0
PC1397700	5729	1241	1480	1692	1316	0	0	0	884	0	0	0
PC1397713	5218	1454	931	1189	1644	0	0	0	454	0	0	0
PC1397791	8099	1878	2048	1800	2373	0	0	0	1202	0	0	0
PC1397822	9164	3277	1425	1450	3012	0	0	0	300	0	0	0
PC1397833	12332	3819	2553	1989	3971	0	0	0	822	0	0	0
PC139788	17200	4490	4672	3905	4133	0	0	0	1972	0	0	0
PC1397916	17503	5026	4276	3489	4712	0	0	0	1742	0	0	0
PC1397926	13002	3606	3141	2659	3596	0	0	0	1314	0	0	0
PC1397991	6012	1840	1314	1062	1796	0	0	0	524	0	0	0
PC1398008	69748	21239	14190	12202	22117	0	0	0	4614	0	0	0
PC1398016	25934	7287	6051	5545	7051	0	0	0	2668	0	0	0
PC1398033	5651	740	2287	1963	661	0	0	0	1908	0	0	0
PC1398078	13901	2191	4714	4626	2370	0	0	0	4238	0	0	0
PC1398143	9110	2940	1493	1581	3096	0	0	0	482	0	0	0
PC1398154	7999	2873	1359	1321	2446	0	0	0	332	0	0	0
PC139815	6003	1235	1809	1652	1307	0	0	0	992	0	0	0
PC1398172	11962	4126	1946	2437	3453	0	0	0	810	0	0	0
PC139817	8042	2351	1493	1726	2472	0	0	0	758	0	0	0
PC1398186	8536	1985	2273	2583	1695	0	0	0	1364	0	0	0
PC1398246	6819	1881	1533	1239	2166	0	0	0	640	0	0	0
PC1398266	13763	3949	3189	2968	3657	0	0	0	1188	0	0	0
PC1398281	8838	2808	1731	2061	2238	0	0	0	724	0	0	0
PC1398314	10298	2949	1684	2337	3328	0	0	0	678	0	0	0
PC139831	8714	2815	1494	1593	2812	0	0	0	356	0	0	0
PC1398330	7268	1295	2193	2377	1403	0	0	0	1898	0	0	0
PC1398336	8535	2493	1882	1362	2798	0	0	0	392	0	0	0
PC1398343	12859	4365	1816	2557	4121	0	0	0	540	0	0	0
PC139835	5120	1335	1287	1130	1368	0	0	0	496	0	0	0
PC1398360	5082	707	1906	1755	714	0	0	0	1556	0	0	0
PC1398394	7314	2008	1766	1573	1967	0	0	0	890	0	0	0
PC13983	8494	2486	1658	1845	2505	0	0	0	716	0	0	0
PC1398427	9417	2508	2003	2207	2699	0	0	0	746	0	0	0
PC1398487	10282	2424	2403	2600	2855	0	0	0	1350	0	0	0
PC1398488	7719	2301	1274	1240	2904	0	0	0	312	0	0	0
PC1398497	10037	2901	2361	1722	3053	0	0	0	474	0	0	0
PC139852	10979	1916	3598	3585	1880	0	0	0	3040	0	0	0
PC1398539	5615	1541	1192	1025	1857	0	0	0	426	0	0	0
PC1398578	6876	2273	1266	1286	2051	0	0	0	396	0	0	0
PC1398583	28865	5062	8971	9555	5277	0	0	0	7164	0	0	0
PC1398586	7155	2200	1402	1199	2354	0	0	0	510	0	0	0
PC1398653	5153	916	1741	1612	884	0	0	0	1348	0	0	0
PC1398656	7728	2232	1967	1224	2305	0	0	0	518	0	0	0
PC1398666	6011	1830	1262	1054	1865	0	0	0	444	0	0	0
PC1398669	57721	17775	9791	12027	18128	0	0	0	3394	0	0	0
PC1398675	5323	1689	1154	1263	1217	0	0	0	404	0	0	0
PC1398677	7777	1771	2190	2095	1721	0	0	0	1326	0	0	0
PC1398689	24797	6624	5203	5705	7265	0	0	0	2308	0	0	0
PC1398699	6986	1493	1857	1928	1708	0	0	0	1084	0	0	0
PC1398708	7203	1930	1814	1413	2046	0	0	0	732	0	0	0
PC1398761	12675	4677	1810	2009	4179	0	0	0	386	0	0	0
PC1398784	5572	1466	1381	1313	1412	0	0	0	740	0	0	0
PC1398807	8896	3201	1320	1391	2984	0	0	0	264	0	0	0
PC1398812	16773	5738	3662	2422	4951	0	0	0	882	0	0	0
PC1398858	9719	3334	1654	1584	3147	0	0	0	422	0	0	0
PC1398913	10886	4047	1353	2311	3175	0	0	0	258	0	0	0
PC139891	5212	1630	1320	839	1423	0	0	0	394	0	0	0
PC1398980	9415	1712	2911	3119	1673	0	0	0	2516	0	0	0
PC1399006	5859	1880	1038	1049	1892	0	0	0	292	0	0	0
PC1399026	5632	1596	1293	995	1748	0	0	0	434	0	0	0
PC1399054	7581	1397	2392	2495	1297	0	0	0	1902	0	0	0
PC1399069	23103	5137	6530	6791	4645	0	0	0	3430	0	0	0
PC1399197	6653	1368	1983	2071	1231	0	0	0	1390	0	0	0
PC1399215	5984	1753	1153	1341	1737	0	0	0	594	0	0	0
PC1399230	6990	1533	2036	1975	1446	0	0	0	1354	0	0	0
PC1399250	5843	1125	1753	1711	1254	0	0	0	1188	0	0	0
PC1399254	6826	1065	2340	2315	1106	0	0	0	1764	0	0	0
PC139930	6772	939	2579	2382	872	0	0	0	2042	0	0	0
PC1399353	5732	1118	1532	1786	1296	0	0	0	1158	0	0	0
PC1399402	6346	1336	1738	1752	1520	0	0	0	966	0	0	0
PC1399448	13487	4162	2803	1641	4881	0	0	0	162	0	0	0
PC1399455	13880	2541	4478	4320	2541	0	0	0	3056	0	0	0
PC1399463	6405	1208	2168	1903	1126	0	0	0	1324	0	0	0
PC1399490	9540	1175	3505	3517	1343	0	0	0	2796	0	0	0
PC1399596	6983	1806	1679	1766	1732	0	0	0	944	0	0	0
PC1399644	7813	1585	2329	2294	1605	0	0	0	1600	0	0	0
PC1399650	9738	2560	2457	1965	2756	0	0	0	976	0	0	0
PC1399752	18017	6102	2960	2372	6583	0	0	0	810	0	0	0
PC1399791	15270	2906	5091	4697	2576	0	0	0	3988	0	0	0
PC1399856	7024	2337	1151	914	2622	0	0	0	200	0	0	0
PC1399896	6306	798	2304	2348	856	0	0	0	1986	0	0	0
PC1399934	5539	1440	1345	1075	1679	0	0	0	490	0	0	0
PC1399966	9967	3018	2113	1855	2981	0	0	0	866	0	0	0
PC1399996	26964	8081	5420	5715	7703	45	0	0	2198	20	25	2
PC1400151	6583	1806	1388	1563	1826	0	0	0	664	0	0	0
PC1400161	7633	1595	2446	2167	1425	0	0	0	1380	0	0	0
PC1400163	9681	1720	3282	3110	1569	0	0	0	2472	0	0	0
PC1400188	6419	2037	1124	1367	1891	0	0	0	428	0	0	0
PC1400190	207937	59133	46226	42607	59971	0	0	0	18752	0	0	0
PC140020	19196	6261	3860	3268	5807	0	0	0	1074	0	0	0
PC1400210	6678	1352	1884	1885	1557	0	0	0	1318	0	0	0
PC1400252	7006	1408	2303	2101	1194	0	0	0	1320	0	0	0
PC1400264	5855	1496	1219	1470	1670	0	0	0	562	0	0	0
PC1400307	6342	1612	1467	1556	1707	0	0	0	624	0	0	0
PC1400353	9024	2829	1601	1222	3372	0	0	0	292	0	0	0
PC1400366	20282	4909	5441	5802	4130	0	0	0	3810	0	0	0
PC1400376	8041	2140	1872	1778	2251	0	0	0	948	0	0	0
PC1400403	21807	6184	4319	5331	5973	0	0	0	2322	0	0	0
