genome	top_class	top_p	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
G001606005.part_1_307	1.0	0.9999979734420776	4.820938028123056e-13	0.9999979734420776	1.06184219403338e-11	1.2456023153513412e-16	1.875582711363677e-06	1.2524410675229802e-10	1.3239252020526802e-16	5.026397799938649e-16	1.8856015707169327e-11	4.0208714829903514e-11	2.877158824772866e-14	1.2131744142607204e-07	7.678568891833493e-11	6.941595742659956e-09	2.529089826452946e-09
G001606005.part_1_280	1.0	0.9463930130004883	3.0757463091203585e-13	0.9463930130004883	6.954734267053831e-15	9.367104937844581e-14	0.053606994450092316	8.15983305230139e-12	3.3123595633655064e-18	1.7415924613316299e-19	1.529107016437347e-20	1.2197281216725503e-14	9.11686958565694e-12	8.6421185962679e-13	1.052951950687741e-15	3.6595688701623885e-09	9.363469599489908e-16
G000153405.part_1_148	8.0	1.0	2.0436905825103303e-20	1.7391218731747386e-20	1.943503206134657e-14	4.41023354245141e-17	2.282112986369552e-19	3.5146483569640716e-14	5.999811650107822e-13	3.048272355019033e-14	1.0	4.462046357400773e-11	2.349352605361156e-14	2.5141051722833273e-15	4.1749795918900262e-19	3.1365836035239514e-13	2.1929659181612194e-16
G000018945.part_1_25	14.0	0.9999881982803345	2.8172098773485295e-16	2.796142898809686e-21	1.0230009927277711e-13	7.771036858981745e-15	1.248364519396139e-11	7.356956941191939e-17	3.4385028877951326e-20	9.411682820054656e-21	1.5822177084527325e-16	3.584590079630689e-18	3.464223752303042e-08	1.8550940694694873e-07	1.23571996819144e-13	1.1624426406342536e-05	0.9999881982803345
G001606005.part_1_358	1.0	0.9999709129333496	2.545737836074221e-17	0.9999709129333496	3.6570732800705087e-19	4.237124161706517e-17	2.9136868761270307e-05	1.5295631081158056e-11	6.078410172712203e-18	1.0176931289234845e-18	1.678738237757993e-17	1.7027275856645874e-13	1.825720304104994e-11	4.216351660174533e-12	4.793638621968822e-18	1.4569312282216446e-13	3.2180437615602752e-15
G000018945.part_1_39	14.0	0.8913232684135437	2.344917337561425e-13	2.4629680991916907e-15	1.7028087653022522e-13	1.487662091767799e-14	7.079549391164619e-08	2.304105795047917e-10	3.825207738117566e-17	4.172376724990382e-15	7.602011468238468e-13	4.509954760448416e-14	3.648393976618536e-05	8.550018537789583e-05	3.205391507776767e-09	0.10855469107627869	0.8913232684135437
G000237805.part_1_179	14.0	0.9982731342315674	1.559572915255103e-08	6.66486012050882e-05	2.70853462325249e-07	7.428930075548124e-07	1.3408864241171159e-08	0.001562337507493794	3.016710157751906e-17	1.4314760488076672e-10	7.027205900511646e-11	3.970222678617574e-06	5.940721621300327e-06	8.570583304390311e-05	1.6299532834551655e-09	1.2147332881795592e-06	0.9982731342315674
G000018945.part_1_28	14.0	0.9999997615814209	3.186012448330201e-14	5.2541951219057035e-23	5.395145338263295e-18	4.7373235868397834e-17	5.883870113939226e-19	3.3210408238942504e-17	2.2984417901552904e-19	8.391097848322641e-21	1.996359214802227e-17	2.767533677945932e-21	4.7210451693813216e-12	2.910456657900795e-07	3.684688665295255e-11	1.160953444490076e-09	0.9999997615814209
G000153405.part_1_117	8.0	0.9865915179252625	8.010448315949603e-13	1.7664915128380286e-17	3.923776581427063e-10	5.088302001965417e-10	6.181885651166188e-14	3.6157279427462274e-12	5.6447441122361997e-14	1.0410879980327081e-07	0.9865915179252625	0.013309314846992493	9.850757487583905e-05	5.253551762507414e-07	5.034172185965904e-15	4.9577058631360485e-14	7.614334387311161e-16
G000237805.part_1_152	14.0	0.9999971389770508	4.0965666969761116e-10	3.3991236136898806e-07	1.0366493254088116e-11	4.689846733185732e-09	2.7818134640256176e-07	1.6604037682554917e-06	7.684181981456281e-18	5.232400894783495e-07	4.34362696921653e-08	1.7179074163209407e-08	3.6884912901768985e-08	4.832934941134681e-09	1.2807597649100444e-08	8.995780120812924e-09	0.9999971389770508
G000008665.part_1_129	13.0	1.0	4.402382741739125e-25	4.348044799574621e-23	4.088084286842904e-24	4.2706560943878147e-14	3.748096397051398e-13	1.0129144566292311e-13	3.790125798587546e-19	3.4476758891034635e-17	2.911582698367745e-19	8.81837077029537e-24	3.994065495005472e-11	7.128932999478366e-10	1.1008636579738538e-17	1.0	1.5585221915109804e-13
G900089075.part_8_105	3.0	0.7797200083732605	9.645602716545909e-08	2.7044095044989613e-13	1.561359019200783e-15	0.7797200083732605	6.2039634540767e-10	2.1158226559681026e-10	0.22024300694465637	2.650833545725373e-12	3.6390999866853235e-06	7.795946288524647e-08	4.067634563398315e-06	2.905379187723156e-05	3.7167360855683285e-10	1.6308425720978903e-09	2.8525292350423115e-08
G000318295.part_108_4	6.0	1.0	1.0183797164928232e-12	4.412808390262165e-17	2.0733584491553103e-19	7.164993996704595e-16	5.996707985863811e-14	2.452944734810357e-15	1.0	1.8103176376730562e-22	2.1316633086068762e-19	4.956464959868321e-15	9.613266264843837e-14	2.1595113253169984e-08	1.052527341541612e-13	1.5941243617414562e-21	2.273932791737633e-14
G000008665.part_1_176	13.0	0.9999996423721313	1.9150280319846225e-12	3.659371051079226e-14	1.150823468638873e-12	6.002293106988077e-10	3.0141656531812444e-11	3.1267774147636374e-08	6.741239788610187e-10	2.586317228089885e-12	5.442534647243612e-14	3.0605763556108487e-14	4.413131549085847e-08	3.115824824817537e-07	6.339013515488379e-12	0.9999996423721313	1.9991631960980527e-10
G000008665.part_1_63	13.0	0.9999994039535522	2.8538785917797682e-12	5.633113930158955e-19	5.6595997148783245e-14	4.4462231205827374e-13	9.84162404349398e-12	2.6121702578763006e-09	2.0774135189860488e-10	1.4648740553901973e-11	1.133964530956082e-17	8.207099584623626e-15	2.9324848105360957e-10	6.499171831819694e-07	6.045600218357317e-13	0.9999994039535522	3.9288916564572673e-10
G000153405.part_1_163	8.0	1.0	3.26420242558755e-27	1.2273974405997944e-28	3.9487582391014545e-31	1.459691290096749e-27	6.5240733515299994e-24	4.029437118375791e-31	3.62754682815169e-27	6.7115503435822354e-18	1.0	2.0089141461454574e-10	3.063842578182932e-17	1.3135094983587895e-20	2.7698775617691374e-29	7.736359582251432e-33	5.165423342063735e-22
G000153405.part_1_288	8.0	0.7597056031227112	1.3380779817495636e-09	4.3705650210057456e-10	3.900691325497974e-09	1.0147850559860672e-08	5.261107389742392e-07	2.1248514059379886e-08	6.845192729088012e-06	2.9658049243153073e-06	0.7597056031227112	0.24014729261398315	0.00012103796325391158	1.5593015632475726e-05	7.716510763700057e-10	7.505385202222215e-12	2.4067116299875124e-08
G000018945.part_1_149	14.0	0.9999721050262451	9.644166541755705e-12	8.202540088986618e-20	7.89672233852956e-12	5.509665531970576e-13	2.3525488848652465e-11	7.2011923334114325e-12	1.8271118667513575e-13	5.280254103626355e-16	9.331844989129458e-15	2.342250869373139e-15	1.328289454249898e-05	8.772175533522386e-06	1.8305559734699273e-08	5.863122169103008e-06	0.9999721050262451
G000283915.part_1_82	10.0	0.9999916553497314	1.194280795541484e-14	8.201297250116257e-18	5.1010681789698253e-11	2.1006036265893563e-13	6.062051495546797e-14	2.7884932210509028e-11	1.427012605744436e-15	1.259180693741202e-11	8.337517101608682e-06	5.1071701534510794e-08	0.9999916553497314	2.7356436750223742e-15	1.1530954142913163e-12	5.2117568785225044e-15	2.409286992133275e-09
G000017265.part_1_438	7.0	1.0	2.8154337855261026e-26	3.5530584199692625e-19	9.758956843291613e-25	5.403839195726871e-25	2.726315809394031e-14	5.65499990245826e-15	2.1515386169571928e-20	1.0	5.1968422694476915e-17	9.274461060249095e-11	4.1993665489403753e-13	9.577811460603769e-11	1.7192622418073385e-33	8.948324061312896e-17	5.496559852711404e-19
G000283915.part_1_8	10.0	1.0	2.206029680836943e-16	4.687225227604387e-17	6.68305525936691e-13	1.576828945193398e-11	1.7082289471311826e-16	2.4182125746285976e-10	8.777771939210213e-14	6.931519941355546e-11	2.950356322098391e-12	1.9261348158799985e-12	1.0	1.6125819602574474e-15	7.67879041822366e-18	4.1962952607936935e-19	1.3707459167733305e-08
G000018945.part_1_116	14.0	0.9999998807907104	1.4625211374537546e-14	3.633272053964066e-24	2.234758953912665e-17	3.8686300880651694e-17	2.662736478757763e-16	1.3776979513357772e-18	3.557679580783564e-21	1.5955853573814744e-20	2.1980412337020488e-16	1.9021759336254545e-21	9.478638707260956e-11	9.2491958980645e-08	2.7223704569806625e-15	1.784304792806779e-08	0.9999998807907104
G900089075.part_8_59	6.0	0.993083119392395	1.6782768230694245e-10	1.7102771522069823e-15	2.1392424564349214e-16	3.789478175697525e-10	1.4181822383108056e-09	1.3140918041221195e-11	0.993083119392395	7.033681972902668e-15	1.73328764674352e-08	3.2556763951419043e-09	6.301913990647279e-10	0.00691687548533082	3.1435734015872185e-09	8.695893831400792e-12	3.293230355083665e-09
G000318295.part_124_1	6.0	1.0	2.038144653726927e-15	1.867530632044646e-18	5.390940423780519e-21	1.015162740416293e-15	5.164597387447879e-14	1.9279916188265312e-15	1.0	2.7140951926189785e-23	3.934265599121831e-15	2.6851122020277174e-11	1.4753279368030607e-14	8.794620143248721e-09	3.4294600088213964e-15	5.8906241567318206e-21	8.719640135802786e-13
G000017265.part_1_167	7.0	1.0	7.332506795110976e-22	1.0093425752036392e-17	6.371318404729093e-23	2.862579640909471e-23	6.723688446286236e-13	1.3069802020637396e-15	3.384332341668592e-18	1.0	8.005571981153578e-14	4.16614120979375e-08	9.9623483629783e-15	3.285787475437729e-10	1.7927918085210124e-31	6.716909861837926e-16	4.908993818075441e-21
G000008665.part_1_99	13.0	0.9999896287918091	7.155683516427494e-15	1.210794211067975e-15	1.4871621093948584e-15	3.1205586725757684e-11	7.166437443473228e-10	2.681001731730248e-08	2.623208317231729e-10	3.4694424416725766e-11	2.960903874513199e-12	8.232246298761712e-15	1.943834604389849e-07	1.0227261554973666e-05	5.878772945874799e-13	0.9999896287918091	2.2742528346664237e-11
G900089075.part_8_48	6.0	0.8774118423461914	1.3510833077323703e-12	4.878500156345434e-17	5.254895910772328e-12	0.006286842282861471	3.3167812940604335e-09	2.4233366957560065e-07	0.8774118423461914	2.5810211606858147e-11	2.3630533974028367e-08	2.2855821402156806e-10	1.474932287237607e-05	0.1162862479686737	2.443307535460182e-11	7.101370047557509e-10	1.3177162827560096e-07
G900089075.part_8_54	11.0	0.6264815330505371	0.0797906145453453	2.3635389201359658e-09	0.0004986399435438216	0.002339715603739023	4.7489638177466986e-07	6.24133026576601e-05	0.2491547167301178	3.2280571105047784e-08	6.046233011147706e-06	4.285248724045232e-05	5.431113336840099e-08	0.6264815330505371	0.01771576516330242	0.02366689406335354	0.00024034433590713888
G000008665.part_1_94	13.0	0.9999674558639526	6.523550146256274e-13	7.524502397028565e-13	1.3231927775692043e-09	1.8845052807137108e-07	8.030642817402622e-09	2.2934077605896164e-06	3.4467497744827824e-09	6.105179556348261e-11	1.0689197790791916e-11	1.9787619351223362e-13	2.7299551220494322e-05	2.1907153495703824e-06	5.261189817140632e-10	0.9999674558639526	5.614944598164584e-07
G900089075.part_8_17	6.0	0.9375549554824829	0.00053267931798473	1.6030495819663315e-09	8.379304888839201e-11	0.0021532364189624786	0.0004790615348611027	1.5931866528262617e-06	0.9375549554824829	1.981936037509513e-08	3.630078992955532e-07	2.6740859539131634e-05	2.8236381695023738e-05	0.03387884795665741	0.0008821371011435986	4.04214489435617e-07	0.02446169964969158
G000008665.part_1_208	13.0	1.0	6.359057923380771e-15	1.2624414097520955e-15	3.3733301000221693e-15	8.683785841009234e-14	4.813741627529566e-10	7.84905829220861e-09	4.593247223544372e-12	1.1572591029993667e-13	1.7730630670815574e-14	5.2590317354845456e-14	5.311999173862603e-10	3.710039564452927e-08	5.342163517108034e-11	1.0	2.5884569487821807e-10
G000283915.part_1_75	10.0	1.0	1.6488085270901094e-16	7.941388312858087e-19	1.1797310776724365e-16	3.066595311018716e-10	1.0575572535753697e-11	2.375388774567e-09	7.6152218211889e-12	7.623919263911524e-14	1.4609211063110195e-10	2.6544836885218984e-14	1.0	4.085343666143529e-15	7.378211777165408e-15	7.563103653551381e-14	3.569050055496348e-10
G000008665.part_1_173	13.0	0.9999997615814209	1.955307584342535e-15	1.1200258138515275e-19	2.417707052473835e-16	7.816532794288622e-13	7.865474938029138e-11	2.274657406875491e-10	1.3260577260820056e-13	3.25572750183023e-12	4.968122991958737e-16	9.379609053361626e-20	1.9408188389746783e-09	1.9392186345612572e-07	7.798297767356178e-15	0.9999997615814209	2.136572863076225e-11
G000318295.part_39_7	6.0	1.0	1.3119010611466371e-14	8.142336203794389e-21	6.05569550560571e-29	3.040894073361649e-16	7.941671320566002e-09	1.0892056887491642e-16	1.0	1.4987726110475047e-25	5.29913949092603e-13	1.3671977859872975e-15	2.5380866852664496e-10	1.0820858098448127e-10	7.635913345735852e-17	1.16930275624303e-20	6.769749894670017e-15
G000153405.part_1_242	8.0	0.9671972393989563	1.6555425424183576e-20	2.694328094537939e-17	6.098419702170108e-14	1.197478683730548e-14	9.383109117163183e-14	1.2571532308611542e-18	2.2678676123188187e-15	9.186290128582186e-08	0.9671972393989563	0.03280245140194893	1.9122296635032399e-07	4.183395817258795e-12	3.662289926615464e-14	6.2032491773486576e-15	1.9517418931025432e-11
G001606005.part_1_10	1.0	0.9998205304145813	1.7427063258616082e-22	0.9998205304145813	5.716916528594892e-18	1.6311399905650073e-18	0.00017955215298570693	9.609590900794274e-12	2.623804329872893e-17	9.011154333807273e-23	3.451758998190813e-15	8.13386771131297e-12	3.392742900856782e-13	1.986993392833424e-15	1.7612807816270697e-20	6.172566255867318e-14	6.688838342932971e-15
G000017265.part_1_320	7.0	1.0	2.5016021287167464e-22	7.381526190618234e-17	1.2342901031295132e-28	8.45173247902148e-25	2.2121458039935787e-14	3.323452141406626e-15	1.5752369327400505e-17	1.0	9.395289457407048e-21	8.649305160979281e-10	2.74991140969405e-10	1.5267496468462927e-12	9.160827792134081e-35	9.49974023522876e-19	6.212021968720903e-19
G000153405.part_1_269	8.0	0.9999978542327881	5.428791530064349e-20	9.368340656220152e-21	1.7282451381106512e-06	5.604924131871031e-20	2.26133792003173e-14	7.492185813259634e-19	2.1529879482842866e-16	9.270640082426757e-15	0.9999978542327881	6.506007971945893e-12	4.3297370666550705e-07	1.6354175026473024e-14	1.1442798867849246e-18	8.231722762503547e-20	4.2646868123335193e-19
G000017265.part_1_183	7.0	0.9999841451644897	1.322699614308644e-22	3.722926047305952e-12	7.451387250003569e-22	1.310240963638533e-21	3.1444261257285167e-12	5.174369266391921e-10	6.118954197791943e-20	0.9999841451644897	9.48087615360027e-12	2.6165185573745475e-09	8.866462425372035e-11	1.5824301954125986e-05	1.155894534174869e-30	6.34933555385131e-12	7.365448854122769e-14
G000017265.part_1_113	7.0	1.0	1.0783165327684904e-23	4.561949545843964e-22	5.668275231918269e-25	2.871321014911112e-21	3.123681868721917e-13	2.548712609167533e-16	1.2831890677976554e-21	1.0	7.19993676361354e-21	5.491696073584018e-12	5.613377384444673e-12	2.901849593950345e-10	1.270775456021409e-31	5.7369583869181125e-15	1.901555879361402e-17
G000298475.part_1_41	11.0	0.9998503923416138	1.0238579983834484e-09	3.66376579682276e-13	6.1712019625846036e-21	5.67569522353923e-18	2.052589055754478e-13	3.28153927642294e-11	1.4064628801879753e-11	9.326788473484893e-12	1.0875820244393708e-09	6.420410036955815e-11	1.6567571947234683e-05	0.9998503923416138	2.4298939749201054e-08	1.6712446537781034e-08	0.0001330020313616842
G001606005.part_1_215	1.0	0.9999998807907104	1.765045137906143e-15	0.9999998807907104	2.2134235108428645e-15	3.040866375218838e-19	8.670290441159523e-08	7.584841782426466e-11	2.1017484768502608e-18	2.0930205633349688e-17	8.582603027957071e-17	1.7749849848388774e-14	6.451982943408725e-15	2.7910618694698686e-12	2.3939875163184727e-20	1.654388431804321e-11	1.5756524090181236e-16
G001606005.part_1_392	1.0	0.933327853679657	2.400229104013163e-12	0.933327853679657	8.409665650487008e-14	3.4332379875243874e-14	0.06666939705610275	2.4422815840807743e-06	3.083764797337518e-13	1.4270391549333765e-16	2.8450968489501013e-15	3.0682904134105016e-11	3.6738340147834947e-10	2.490792212483939e-07	8.756589745841092e-13	8.7257681968822e-08	2.013816023660464e-11
G900089075.part_7_12	6.0	0.9752242565155029	7.075198174728847e-13	6.685136067799641e-16	2.7732109143807637e-12	8.787670253695978e-07	2.175148505756397e-09	1.0634024327771385e-08	0.9752242565155029	6.260078989472201e-14	3.7926056961623544e-08	5.640655165173314e-10	1.3964876477423616e-10	0.024765996262431145	1.5383617990583076e-10	5.430196292621758e-10	8.869783414411359e-06
G000237805.part_1_10	14.0	0.9990621209144592	4.1842720399642985e-09	4.520587282286215e-08	9.126618465415959e-07	0.00022790071670897305	2.249482267124847e-10	3.2257201382890344e-05	3.650317624125793e-13	0.00046475694398395717	3.403185719341728e-12	3.771757212112092e-12	0.00019454250286798924	9.523500921204686e-07	5.890336395725226e-12	1.6524651073268615e-05	0.9990621209144592
G001606005.part_1_131	4.0	0.4945363700389862	2.238039753521548e-09	0.2846751809120178	2.8063641366316006e-06	0.000960593344643712	0.4945363700389862	0.0016446866793558002	7.04724542610613e-11	4.82491341244895e-05	2.454274579122284e-07	6.0887746258231346e-06	0.04797489568591118	1.4183905161502253e-09	3.450053398523778e-08	0.16988375782966614	0.00026709065423347056
G001606005.part_1_8	1.0	0.9999895095825195	2.4088644888822096e-20	0.9999895095825195	3.1577165500330424e-22	1.4373345586488564e-20	1.054823678714456e-05	5.344165865048267e-13	9.684930878333205e-18	1.015155311541139e-22	1.0526980973777343e-24	1.4459723794775395e-15	7.737393896162931e-14	4.772408510045345e-11	9.39115399610639e-24	4.0479904449058565e-14	1.4711120265980618e-19
G000237805.part_1_53	14.0	0.9999843835830688	5.978036669200895e-14	5.32036725786611e-09	2.2090535622965035e-08	7.605049923142815e-11	3.369425982668872e-08	2.66252914116194e-06	1.4820499715471697e-20	1.2879097994300537e-05	1.7413967191726317e-15	1.177850594835661e-10	1.533032367717624e-08	1.9513408944238364e-10	2.2351704464889082e-15	6.465282531564753e-09	0.9999843835830688
G900089075.part_7_6	6.0	0.999995231628418	9.113579032063446e-13	1.1401318862057008e-18	3.303060192124032e-18	1.963510385394329e-06	1.3739483162300559e-10	1.1747885997337448e-09	0.999995231628418	1.1029395711186322e-18	2.82698398110931e-13	2.6919283046145798e-14	2.2987393238915743e-12	2.757948323051096e-06	3.3563150089038762e-12	5.524715753137826e-16	4.4861181436317565e-08
G001606005.part_1_16	1.0	0.9922602772712708	5.886161696944114e-11	0.9922602772712708	3.5864421072436935e-15	3.6466602205628435e-15	0.007739732041954994	1.9495745350126686e-13	1.3907768917417653e-19	4.990167119536801e-19	1.1831349430984489e-14	1.0200468247845151e-10	6.884101622084415e-11	1.3551055012806477e-14	1.826676424053833e-13	1.1745152628250821e-09	1.4773822356456412e-12
G000283915.part_1_9	10.0	0.9999295473098755	5.060581741525051e-14	1.3695617490639658e-16	7.844646887633644e-08	1.4590178807338816e-06	1.6857946150139469e-09	6.406465399777517e-05	7.318764261299293e-09	7.071431773475467e-10	4.382682163850404e-06	2.1034876951375736e-08	0.9999295473098755	5.024735627578991e-10	3.029493045314524e-10	6.152168907647138e-08	3.8176284533619764e-07
G000153405.part_1_15	8.0	0.9949775338172913	6.816572817203051e-16	4.276098873996987e-15	1.0385269033630351e-12	1.057086276151642e-13	3.0175105578296446e-13	3.306871153826768e-16	1.1501371903477331e-11	3.628457761806203e-06	0.9949775338172913	0.005018326919525862	4.799433668267739e-07	5.119957080523818e-08	3.142956778945464e-16	6.726959484240624e-13	7.305395871570752e-11
G000153405.part_1_255	8.0	1.0	1.3196209615637177e-21	7.952421274243489e-27	6.43984057951792e-21	8.734090228022315e-20	6.205491750016073e-17	3.8215224282841157e-22	8.770788354392171e-19	9.72209924654154e-17	1.0	9.974890247121948e-09	2.8588576932716354e-16	6.362754051114584e-20	8.192196008608602e-26	5.68017166651801e-28	1.168981092844672e-21
G000283915.part_1_62	10.0	0.9999994039535522	2.932607634379206e-14	1.0529756320348804e-12	1.6975741645719467e-10	5.829501378146196e-12	1.1006680983305372e-10	4.356153056050971e-07	2.3621321951005206e-17	1.742810895599689e-09	9.57508632382087e-08	3.036413120938164e-09	0.9999994039535522	1.1171420732924986e-10	4.468178257943656e-11	5.298138772320826e-13	1.071799426988207e-09
G900089075.part_8_8	6.0	1.0	8.600084755666995e-14	1.6285465983988946e-19	9.719494206638427e-19	5.006026517796747e-13	1.60995823335168e-14	2.825630896798048e-13	1.0	5.818913171399085e-20	7.83584080867733e-15	2.2721401583131184e-12	2.4368552910377023e-16	1.667549293093984e-10	2.8722816226151027e-12	6.42679763633198e-17	6.014956865918464e-10
G000008665.part_1_164	13.0	1.0	7.598487724357013e-17	5.47761101895889e-21	8.963185519070269e-17	2.960516635454851e-18	4.5653364850453335e-14	7.296458359382085e-14	6.2835964595590445e-18	2.564773371279628e-18	5.6255063080600396e-21	1.8865400955511212e-19	5.0496356194509786e-15	4.677959755672312e-11	1.9524210350246354e-17	1.0	2.1174108439639319e-16
G001606005.part_1_58	1.0	0.9857036471366882	1.5059881119938723e-10	0.9857036471366882	1.2776414041321127e-12	5.2734458645545615e-14	0.014295515604317188	1.0701020070058576e-09	1.0722192980899374e-19	5.414299650979837e-14	1.910944710186124e-16	2.1244492831584694e-09	3.6047538287675707e-07	1.2686664163652495e-08	7.909339849732078e-12	4.394009067709703e-07	1.9727994238216695e-10
G000017265.part_1_343	7.0	1.0	3.5219538439978544e-19	5.950844678137557e-11	3.335986271957454e-24	7.457049378036883e-21	7.634102378029084e-11	4.179806674386999e-12	5.384771607232337e-22	1.0	7.374435825074304e-24	1.3576888094682382e-12	4.688149601861369e-08	9.98781569602758e-13	9.102691407620521e-27	1.5100102672816715e-16	7.974702437138134e-16
G900089075.part_8_43	6.0	0.9999998807907104	3.989017385315876e-15	1.401097546696407e-18	3.97041992992596e-15	3.0399149864024366e-08	3.563665638625646e-12	2.7459714502242605e-09	0.9999998807907104	1.1716710628709443e-17	7.114771445604351e-12	9.848303813078663e-13	3.918415884731491e-13	5.9580887779020486e-08	1.474494658315617e-11	2.1563746881864132e-12	2.263040421723872e-08
G000298475.part_1_107	11.0	0.9999352693557739	2.53246490618253e-12	1.7530366264520425e-12	4.432676079503558e-20	1.3520710429288777e-19	1.4388779057128431e-10	3.466003178909105e-11	8.698366826820347e-08	5.4651216885304166e-09	2.2654610132288866e-10	2.3228873033076525e-05	2.3748452093741435e-09	0.9999352693557739	1.3694868156166606e-11	8.419572547838095e-13	4.142037141718902e-05
G000008665.part_1_83	13.0	0.9999996423721313	1.133439249032496e-13	2.0479782628757413e-17	2.280963980799928e-19	2.5582012840009126e-15	3.3659570356642243e-12	2.2124921339461423e-10	2.7081930990303926e-13	3.6717703005259604e-16	5.119069451236255e-15	2.515118132698376e-18	4.42192593652635e-09	3.389302776213299e-07	2.1475502265388968e-08	0.9999996423721313	1.2639009847395521e-12
G000318295.part_109_1	6.0	1.0	1.638913197032709e-16	1.453139847579728e-21	9.969448087263067e-17	1.9723702583836732e-14	1.6352793727494289e-15	1.8397158796368274e-12	1.0	5.778206959142561e-22	2.194305977223335e-15	5.825688889626868e-12	4.500449318767252e-11	2.1761870527825522e-08	5.7214544414353576e-18	2.0181479883647744e-20	7.139650876801865e-15
G001606005.part_1_126	1.0	0.9999909400939941	1.3272873107396265e-17	0.9999909400939941	1.6615572993885727e-15	8.55155199125081e-18	9.075726666196715e-06	1.0065176990481373e-11	1.390277513758679e-20	9.084197472736548e-28	5.822778015918638e-27	1.4887646747930543e-20	8.73805164767462e-21	7.872557580111784e-19	1.0053095953810607e-21	4.763726861120231e-17	1.597369773370859e-20
G000237805.part_1_44	5.0	0.9308668375015259	0.00034441612660884857	0.012716410681605339	5.613271270021869e-08	8.571345855301615e-10	6.220712748472579e-06	0.9308668375015259	1.8938031752600143e-13	4.2680534306782647e-07	4.3796754417568806e-11	1.170146077811296e-07	9.650466381572187e-05	5.3334160838858224e-06	6.522836338263005e-05	4.205391451250762e-05	0.05585640296339989
G900089075.part_7_14	6.0	0.9999998807907104	9.560434617637923e-15	8.939103065434461e-19	1.5013324412068308e-15	1.1395230359312336e-07	4.796246177996011e-10	2.7470319421962763e-11	0.9999998807907104	3.0826602091995746e-16	3.611674636407248e-16	6.179726175226108e-11	5.180061674742165e-12	1.0951277662485381e-09	1.4117958070777783e-14	3.362655409656044e-14	5.891027665683168e-10
G000237805.part_1_58	14.0	0.7730244994163513	1.1360891782885574e-08	1.873879718061744e-09	7.413490948238177e-06	1.605724264663877e-07	1.7248837025363173e-07	0.00033490738132968545	3.0402098295589453e-16	0.00030523398891091347	1.4043660456763973e-08	3.1585207693751727e-07	1.0928336280358053e-07	0.0756596103310585	3.1129186339740045e-08	0.15066756308078766	0.7730244994163513
G001606005.part_1_202	1.0	0.9999997615814209	4.234094005898514e-21	0.9999997615814209	4.4191523227231695e-20	8.994491327405196e-17	2.811854642459366e-07	1.6115130063720784e-10	3.554461141886232e-23	1.1438734309114313e-19	2.9350454179488704e-19	1.4864001696146545e-10	1.2211393463253117e-13	1.336909743185447e-20	2.875351614509361e-23	3.7377358288537624e-14	1.0456270215181227e-15
G001606005.part_1_385	1.0	0.9999723434448242	5.472007010412559e-16	0.9999723434448242	4.054822399070036e-21	1.6103611722186447e-17	2.7556336135603487e-05	1.8615421704115676e-10	1.7964319768538755e-18	1.0208716500958601e-22	1.2279510410516474e-19	1.1039994873146552e-12	2.189038702840834e-15	1.8042247695859714e-09	2.67357207535721e-19	1.234276254535871e-07	1.5278771086854603e-12
G000298475.part_1_15	11.0	0.9999071359634399	4.292284843526728e-12	3.8206362986542564e-13	1.4344448751642952e-13	1.3555535582909783e-09	1.5917126505726742e-09	2.8257835182898816e-08	3.138747706543654e-05	5.498208111021086e-07	7.047366856749449e-11	1.7718989511195105e-06	5.8905654441332445e-05	0.9999071359634399	5.712947129254964e-11	2.7256481516246822e-08	2.379526762297246e-07
G000017265.part_1_194	7.0	1.0	4.098470035090591e-23	1.785652680406924e-12	5.020836872442688e-25	1.1771072941797602e-21	2.0789832355649907e-10	1.736534527285727e-11	6.229888165223253e-20	1.0	4.519659032298396e-18	1.069916866214271e-08	1.6623508125590547e-10	6.6318199820614154e-09	2.2177920261596806e-31	7.768180494477014e-14	3.601081430610649e-16
G000017265.part_1_368	7.0	0.9999986886978149	6.852985613824462e-19	9.753856793429105e-14	2.814847245256358e-23	3.273891779137762e-27	3.450350768985366e-11	1.985831136574849e-14	4.221107613593698e-23	0.9999986886978149	6.438756419576882e-22	1.2795804877896444e-06	1.8579782157246427e-09	5.061093766300928e-10	3.7600216184498126e-30	1.475570018819386e-14	1.810093653469621e-14
G000153405.part_1_221	8.0	0.999982476234436	6.634765206189901e-21	1.30016124603993e-17	1.520902502178431e-15	1.4076455415126013e-16	3.3947721038072014e-15	2.0130455984270144e-17	1.6791626674390165e-15	2.886167693727515e-10	0.999982476234436	1.7556629245518707e-05	2.8057589585017695e-10	1.95466537920852e-12	2.029886995698594e-17	1.855013900451616e-17	4.7591298306740026e-14
G000318295.part_30_12	6.0	1.0	3.7134566797415725e-13	2.9829851356384757e-18	4.1072651435162665e-16	1.1886007586156544e-12	3.643304191322527e-14	2.894066618839598e-14	1.0	2.580728709481147e-20	6.04288180587354e-16	1.3388296547789391e-11	1.4166877306681647e-12	2.8685317232657326e-08	2.074008452230148e-14	3.5327436396067844e-20	1.1400657978430373e-12
