genome	top_class	top_p	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
G000017045	3.0	1.0	3.257100843642925e-34	1.0459929299912793e-32	1.1676018613456759e-32	1.0	5.652900825913577e-25	5.865784843821519e-19	1.1097084159205478e-19	1.1080383415565086e-25	4.513365948265793e-35	1.1000641008441462e-28	1.5248873779983032e-23	1.035140321602617e-25	4.512051746591764e-30	2.845311633466364e-24	4.565987429865298e-15
G000245175	13.0	1.0	1.1811724121997317e-38	9.818004165864482e-30	4.642009595499388e-25	3.5344034292046604e-19	6.3206959382636125e-24	4.827777937310296e-23	1.0241359091900103e-23	7.01105120164805e-21	1.8048395162441473e-33	2.0025230403969846e-31	3.7956133657083884e-32	3.1548158880927985e-29	4.658755633403033e-25	1.0	7.51034078182578e-23
G000424365	3.0	1.0	1.709866183384062e-30	2.4986119926241847e-26	4.969554457886149e-27	1.0	4.807750626949358e-21	3.5378099223353247e-15	1.0133445917737308e-22	4.2106059816790336e-23	8.497187034415865e-17	5.961102252680915e-30	3.00085138487359e-15	1.326769655942412e-19	5.856169715823256e-12	8.327072130206476e-20	5.096143431665563e-20
G001458075	8.0	1.0	7.235563522961079e-29	1.2187098745678459e-21	3.905702702217276e-31	5.5962901189608255e-36	3.94502630568375e-15	4.021985878113468e-25	5.277268746685393e-33	5.320646171181296e-26	1.0	3.2291528392208724e-12	8.409191693201372e-16	4.666885848958443e-17	4.589858750473087e-23	1.6392407073199914e-28	2.9105958718969694e-18
G001774495	0.0	1.0	1.0	1.673387169633402e-24	1.195826227735579e-29	8.366686652798213e-34	5.487866810458266e-26	1.5655967718097438e-26	6.826099832965138e-30	2.2294218923504477e-23	1.6443947354017675e-36	9.022773726954104e-32	4.0032928273818755e-19	1.5506137147697515e-25	5.0155711803167996e-18	2.5044985589806054e-27	2.001208478425258e-17
G001822765	0.0	1.0	1.0	9.753828004761565e-31	0.0	8.491295842996175e-38	3.037762836932625e-39	0.0	1.5380539840552046e-39	4.624284932271896e-44	0.0	1.2611686178923354e-43	2.9006878211523713e-43	1.8707766898421348e-31	3.300908037532767e-32	0.0	1.8799198020863586e-38
G000518105	7.0	1.0	2.4940410675313738e-26	1.0680714433505847e-27	3.6587085287262714e-25	8.026112746519589e-27	1.6897629852534653e-25	2.5689734549892413e-26	2.1932201317190184e-28	1.0	2.6061036413504275e-28	1.791695178774879e-19	1.7884543492413936e-16	1.412769944018931e-19	1.2765377293291399e-31	3.3527762555650603e-31	4.575748237689218e-24
G900129715	11.0	1.0	8.982794331799206e-18	4.566299693919973e-08	7.458523206059324e-15	4.326803197955871e-14	8.791086332648457e-19	5.055734043218907e-12	6.199163361461646e-13	4.043072718521375e-19	8.935103226965016e-14	6.25388326923261e-22	3.840803976945528e-12	1.0	2.653165785110242e-23	3.1666720160880864e-19	5.209504494452233e-10
G001801635	9.0	1.0	3.1241131728903167e-34	2.4217538678149244e-28	9.70928790455671e-22	2.557932415808175e-34	1.3967368573021806e-19	7.053014301330583e-26	5.32633546289863e-42	1.8544965403374947e-18	1.5153422073357393e-16	1.0	8.643885464644225e-16	3.364210960181724e-27	4.3521051014203275e-33	1.0197344139216646e-31	2.5065030307555372e-29
G000173655	4.0	1.0	5.39169578649626e-23	6.433706865871525e-12	2.950621251097567e-23	5.021220906618598e-17	1.0	1.4308493473581428e-16	4.347211289142165e-25	4.9498780020163224e-27	1.0362370683747457e-13	5.804292741664501e-16	1.3124689697716831e-18	2.3606873574321045e-20	7.269851555326686e-19	2.5010386302807457e-15	4.586218315167673e-23
G001786355	0.0	1.0	1.0	3.1520145026180657e-28	2.0777806807846512e-30	2.0774721358755005e-22	4.8759153341521495e-24	8.010069592096403e-31	3.129588216757627e-19	1.6329052704899634e-29	3.0391436764393706e-38	1.357890408164264e-35	8.962280329467003e-28	6.153042584128225e-25	3.9997911089121325e-22	1.1045117012699174e-30	4.6576837464021866e-20
G001682385	9.0	1.0	0.0	3.643798594019814e-36	2.3340836522104045e-35	3.1674194638416896e-35	3.1790216872649717e-24	1.288094656222192e-34	0.0	1.1449965560676405e-17	2.285976105781387e-31	1.0	1.5466653789672055e-20	5.378327286718382e-29	0.0	4.484155085839415e-44	5.017028109471961e-32
G001793005	12.0	1.0	1.474168071220533e-19	3.2743340312012637e-24	3.483783220173243e-31	4.356920995920029e-26	6.477394950912868e-19	4.182062075342788e-24	5.2899544113557666e-30	5.272799908386895e-26	2.663547947550818e-32	2.6592343534810405e-31	1.9027276566316788e-21	8.653444926285705e-18	1.0	1.1352150927794382e-25	1.9735395450157104e-15
G001437355	2.0	1.0	1.578624496063907e-31	1.989353074405061e-29	1.0	9.365353041465235e-33	3.5902072062921827e-22	1.3780322114670182e-21	2.7627476127595735e-34	4.548801639254405e-19	1.538013869880004e-31	3.370468614719829e-26	1.0319010551053806e-37	5.9088177803440524e-33	4.5360412443376625e-37	1.0778068206079367e-30	4.853838875623408e-36
G001447335	8.0	1.0	3.7443018618006447e-32	1.6253937477953605e-19	1.2718967347274519e-37	2.711148684124856e-36	7.19314864707855e-23	4.510953941859427e-21	1.1057404701267449e-34	2.55119626134973e-21	1.0	2.746649609142171e-11	7.680425739842178e-12	9.888635540089007e-29	9.024916747195202e-30	1.0033122876429369e-31	3.3559437780800172e-12
G000344805	7.0	1.0	2.4360660155688205e-38	4.029354025618868e-34	3.0358290450518567e-40	1.367807431027454e-41	1.0998400046011054e-31	5.40714133884392e-39	1.891752926838503e-43	1.0	5.726129795178945e-32	1.6354889960330815e-18	9.465546495098637e-21	1.258435586524217e-31	0.0	3.3448013434508356e-40	2.3984287306921114e-36
G001424905	1.0	1.0	1.5357105827391157e-30	1.0	2.201624511957341e-31	1.3858841812172441e-42	2.4862238867212863e-18	1.2330248393784237e-27	1.3747559017336798e-21	7.120055768620307e-26	2.507522525251062e-32	3.4976835893437243e-17	5.350642164138437e-28	5.862844000022573e-15	2.3822679010233456e-31	3.423105309316894e-24	9.290961399520762e-30
G001995005	3.0	1.0	3.0857709384746515e-28	5.552633230901895e-21	3.3715890437242756e-25	1.0	3.378754517395305e-21	2.1745016031260623e-20	1.9520536433388932e-27	1.737030317269095e-16	9.873492482567025e-27	2.920520527764868e-23	1.5742762649040287e-09	4.837707373897739e-26	2.3284591612885894e-16	2.7134884512977804e-20	5.36063378629454e-20
G001821725	0.0	1.0	1.0	3.5205980894471205e-26	0.0	4.137852492154391e-31	7.785349933055808e-27	1.1922463470750681e-36	9.257625155557714e-32	1.2144684321418798e-28	0.0	1.595987133306429e-35	1.8844792086793525e-23	4.1285218490471664e-22	6.5400274795810245e-22	1.0838241585573807e-34	8.181802146235999e-32
G000416085	13.0	1.0	3.477553277856154e-25	3.026804682941605e-43	0.0	5.513264193884474e-38	6.290084284595737e-14	9.84720801233446e-33	1.9675631737584756e-41	0.0	1.701745304171293e-30	7.184516147931988e-29	1.9968938920451048e-38	3.0414555311955443e-28	1.7762204764622162e-26	1.0	4.266449356421911e-39
G000228205	2.0	1.0	1.3731263305213903e-13	6.424681533306886e-12	1.0	2.6587671314108092e-24	5.801890699121539e-20	3.4117738516948857e-18	1.9714899013732e-33	2.193520396516404e-14	4.3022174885134143e-35	1.2421729795308733e-29	3.699602030347039e-27	1.0587906670799926e-18	2.279892275523791e-28	2.029595220904551e-22	4.606386269961681e-21
G000024925	1.0	1.0	1.6396593331064685e-41	1.0	2.6563497619758096e-35	0.0	6.240331602153093e-12	4.702208803771968e-27	4.29717429448744e-31	2.310523954309609e-31	4.966383365848128e-37	1.282098573185074e-35	1.0014702550813565e-29	1.4974821896176082e-39	1.821688003622262e-43	7.354199679376601e-19	7.100239188887416e-41
G000436435	6.0	1.0	8.46784437136494e-23	3.2868810210546874e-27	3.178290026285335e-19	7.003399200380309e-23	2.2440755705774414e-20	1.6503187603652842e-16	1.0	1.5338889426535334e-31	6.745060340401138e-36	4.5921611667496815e-27	5.205154222947578e-25	9.175139120687348e-11	1.9523465887695057e-17	3.630850399859422e-30	1.9819208854140623e-23
G000967305	9.0	0.9999992847442627	8.918809132393789e-25	2.901530683758715e-16	1.5157199321853677e-36	3.510012439397152e-29	2.1276046207863413e-16	1.5040086418036808e-16	9.911589188264608e-38	1.3290213757798357e-15	6.967209742470004e-07	0.9999992847442627	1.0866893322691862e-11	1.5202933796102367e-15	4.4377923947815336e-32	1.1180771881970508e-30	4.214723120748824e-14
G000337475	13.0	1.0	9.064671667359425e-21	1.3032075718220799e-43	1.401298464324817e-45	4.452485740545674e-41	1.8031668172491244e-11	2.5601549251078584e-29	9.802082757952095e-42	2.1019476964872256e-44	7.525532862353753e-25	1.1267544061108607e-33	9.940268364422459e-35	2.015331252586511e-21	1.0508276647878144e-33	1.0	2.3163130288885385e-31
G000252485	14.0	1.0	6.360767532079886e-34	2.349888369719098e-27	9.45264304790539e-33	1.2997745196205308e-32	1.3604732592478558e-19	2.8406850399878895e-21	3.4496916163621697e-38	1.0298883896074008e-28	4.1513419921994304e-37	2.1565992013160414e-21	6.300921709863857e-27	1.2224680129690286e-20	8.561451159426253e-16	6.440508875187166e-27	1.0
G001624625	7.0	1.0	9.072353966543539e-28	1.0550413100890802e-25	2.310651492984456e-20	2.9744673318178898e-30	6.891546645909091e-27	4.616046935105961e-27	7.127782558781641e-31	1.0	6.753810551944346e-22	2.3740293684147483e-17	2.3687228936121463e-14	1.8376197980583933e-22	5.665985038971947e-32	7.521754004358038e-30	9.331187896231303e-26
G001562155	8.0	1.0	0.0	3.1731590971526174e-38	3.1264021726320546e-34	0.0	2.9521815908510006e-26	1.873746241571929e-40	0.0	5.900728175158487e-34	1.0	2.724607568188083e-20	3.0108154979362763e-30	7.461902369422361e-32	2.8502914783398428e-36	1.1911036946760945e-43	2.5823168063367854e-33
G000401175	8.0	1.0	1.2611686178923354e-44	4.194384500037386e-37	4.295831502362181e-38	4.540207024412407e-43	1.3420350742361662e-27	1.8336214613444523e-37	0.0	9.259756037820928e-37	1.0	1.1741059403372148e-23	1.2320043189323682e-35	2.0134438457670243e-33	2.7316712718646664e-37	0.0	4.147348017970898e-32
G900114835	13.0	1.0	2.979160535154561e-41	1.0789177574920383e-37	8.054735615015925e-33	2.077628055624337e-17	3.545012973757062e-21	1.6164990180869492e-30	6.714669239816567e-27	5.820919896387728e-32	1.6066085026586786e-29	8.758115402030107e-43	6.937318290276437e-17	5.111888646302245e-30	1.2004650410410472e-37	1.0	1.0951961790575763e-25
G001793865	0.0	1.0	1.0	3.6463477562687985e-26	1.804732292203932e-41	1.662527239125035e-30	1.4984788210271032e-28	1.8802779755809612e-31	5.4826953804087954e-27	2.7307632865117225e-38	4.203895392974451e-45	1.8134876050090334e-39	2.013062052548717e-31	6.933320360939846e-18	2.1075279877901688e-19	5.460726092903114e-31	1.8648115899005571e-25
G000382245	8.0	1.0	4.624284932271896e-44	0.0	1.401298464324817e-45	7.625863021438641e-34	1.6158204789483966e-23	8.770867218055463e-41	0.0	1.2360888276580229e-30	1.0	1.270916027328934e-16	1.719668889384326e-33	1.2460116926908281e-30	7.567011707354012e-44	2.7395384977550174e-42	2.0551766377647344e-26
G001606005	1.0	1.0	1.2130188367778123e-36	1.0	1.8023076116150715e-33	7.906980256947572e-36	7.999333075277282e-13	4.310720634704994e-23	5.274192184095703e-32	5.8193406197273984e-33	1.8278608915134287e-36	7.485171701328161e-23	2.882015753664487e-24	1.0931178373001725e-32	7.416600600695739e-27	4.824474054048421e-19	7.058991248165659e-33
G900110905	8.0	1.0	0.0	1.8363973151309024e-33	3.695162083706045e-33	5.700786514899807e-38	5.943060815037376e-27	4.73603706991035e-26	0.0	4.270737614616543e-29	1.0	5.366672334013148e-19	2.090911724468846e-34	1.1828891620293714e-25	2.1817075968925806e-33	9.80908925027372e-45	7.7880416548758e-30
G001778655	0.0	1.0	1.0	7.108959084133693e-25	2.4074307617100357e-42	1.26462973645644e-30	1.502325023496666e-28	2.693518454888126e-38	1.103994497978578e-36	1.775341722391655e-24	3.085659218443247e-41	4.556699388085718e-36	3.0243850311037966e-24	5.340206173326631e-19	1.0245185766607413e-16	6.152910980259124e-37	5.5660503867367906e-31
G001432305	9.0	1.0	3.1118634997261213e-41	3.270361241400909e-26	1.7118615497797522e-32	2.713135164827883e-36	3.146484369811271e-23	3.7326923417604897e-25	1.3890271470408533e-34	8.93994672503578e-21	7.288409754499048e-24	1.0	5.5200840711031214e-15	1.341034666566589e-23	0.0	7.060045519661552e-32	9.29663386506009e-30
G000751675	3.0	1.0	2.8296055552510307e-39	2.3574050640901415e-33	1.72499613254536e-27	1.0	1.0905790726175634e-21	9.637266028608704e-13	6.5897562770814165e-24	2.521182729235163e-23	1.0704939358516575e-40	2.021050872024137e-29	1.803776781700198e-21	2.2267610480564547e-31	3.3894701091813456e-28	6.830830201502688e-18	1.6058796766502466e-21
G001282785	13.0	1.0	1.2727078735409294e-36	3.539287557314477e-40	0.0	0.0	1.0203787905019881e-19	2.1711541371805927e-34	3.040817667584853e-43	0.0	8.882830965355015e-42	7.321096438551186e-39	0.0	1.8097795168536721e-29	6.689238349300947e-41	1.0	9.790199746974621e-40
G001772335	14.0	0.9647825956344604	2.632136056490708e-05	2.609554903696983e-21	1.1071006825105649e-17	7.011152590571598e-15	2.950331090545433e-10	3.673481518837651e-15	4.934279537294131e-30	2.101469726767391e-05	1.8218982962136327e-25	2.6963755981645793e-16	2.065552735075471e-06	0.03516795486211777	7.908837430445348e-13	4.828155653058275e-08	0.9647825956344604
G001795155	4.0	0.9999487400054932	2.0261922695219425e-10	1.58372557734765e-07	1.7140893601587018e-25	5.581316612255727e-16	0.9999487400054932	6.203303648533165e-09	8.732124381597794e-20	1.942882486838382e-12	1.5641394783987243e-27	7.940227919611687e-10	7.863920473027974e-06	4.324735709815286e-05	3.408783511062445e-17	6.087538971039563e-15	1.098415554747021e-14
G002011535	4.0	1.0	4.334758626715185e-25	1.4460867421603086e-17	6.032922616813031e-34	4.136145922992984e-17	1.0	4.058514857518958e-09	1.5543205542578202e-18	7.244167488096309e-10	2.170478994373239e-23	3.0548104101420395e-24	1.7973061664715122e-14	7.822566205906156e-11	6.082225116772601e-22	2.3321742315118854e-09	1.768026372007958e-12
G001869295	2.0	1.0	1.1745040389930346e-24	1.4151760964748608e-26	1.0	5.2645475013371e-23	5.643979050902416e-18	9.247474747758888e-14	1.7870094577697695e-30	2.3081771889771567e-19	1.8643563925063413e-25	2.213663790680789e-19	3.8837814072307124e-27	6.427507507615311e-25	1.474408838292654e-13	3.1298204720493825e-23	3.979474627428814e-14
G000011645	2.0	1.0	1.350341506838263e-38	5.081388491334652e-41	1.0	2.989576338557084e-21	1.2689931882574323e-38	5.230812922844019e-17	1.4029800224820069e-41	2.769708441045896e-29	1.6444615829437096e-39	5.364517774405247e-36	9.999359125214023e-37	1.7570987124904974e-29	7.849175448519693e-32	1.5264478696542808e-37	9.591614300352882e-26
G000286115	2.0	1.0	1.420618780660675e-24	9.770979083487181e-27	1.0	5.86980229304537e-23	3.590379103147642e-18	1.0788321868878195e-13	4.6275176414470476e-30	1.8252497603230925e-19	8.403825819064023e-26	1.2725975976263142e-19	3.0661419086297054e-27	3.8279800830973e-25	1.2856882713411372e-13	3.001113713285867e-23	1.0910531443694867e-14
G000991295	12.0	0.9999996423721313	4.051063626775431e-07	6.022794313650286e-15	7.77886114535396e-24	7.973709296694346e-21	8.197364105565241e-16	3.35152904691173e-20	1.022630002120936e-21	6.136129608981869e-14	1.4106822886985111e-24	2.0358405092502314e-19	2.5526335776199325e-16	1.1067029237477044e-11	0.9999996423721313	1.46357929601009e-17	1.0660541338580742e-09
G000384955	9.0	1.0	1.063388063208321e-27	8.554307691762742e-22	2.204941104983339e-34	1.718492092585763e-29	7.10457964702739e-14	1.388068392223537e-19	4.293447506445277e-27	9.928631267835941e-13	2.8409170722276463e-18	1.0	1.377641223321291e-09	5.506133747535274e-25	1.1680073145018244e-17	1.2351348203283349e-18	1.8471796358124348e-13
G000026125	9.0	1.0	1.5991281763243374e-39	2.3448566159773655e-34	1.0249096968071712e-40	8.700917201313296e-39	1.0139900786577273e-30	4.4492125979062606e-34	0.0	1.1166984011072425e-26	9.545799354389426e-27	1.0	4.138811429798875e-18	1.9722525092107676e-30	3.0870033439302276e-38	1.2669461714607466e-39	4.14926069421648e-33
G000163775	9.0	1.0	5.874538923918e-27	1.9095777158237945e-28	6.195626281868187e-25	7.175650521783628e-34	3.7262968183076825e-14	7.671303404935187e-31	4.361681364726634e-24	2.0431428025464546e-22	6.380171317351845e-23	1.0	1.4385826818753043e-31	2.6116441925332122e-15	8.64041538973756e-33	1.827725179026108e-32	3.938417139790782e-34
G001717035	13.0	1.0	4.130368136549824e-28	4.058150578460163e-28	9.223766881725243e-41	2.0063693321310228e-39	3.657818344395702e-16	1.9853371794518045e-27	1.9124543122482793e-31	2.3329459639983235e-26	1.543760935229571e-33	1.043817416986306e-39	1.772741724639983e-33	7.279614596355319e-28	4.947457989308343e-36	1.0	1.340652172276661e-29
G000294515	1.0	1.0	4.420536135559068e-41	1.0	3.700075345708035e-38	1.1319773072723732e-38	7.931911924965526e-19	5.9377400841620655e-33	2.4278364699475337e-39	4.2801319397733994e-29	0.0	7.905428142931118e-32	1.2586234305214784e-30	4.703640486727386e-36	3.1361059631589406e-42	1.59949899365799e-26	9.155478087496953e-36
G000701305	2.0	1.0	9.542842542052004e-43	0.0	1.0	4.904468040601571e-27	3.672625870609762e-38	3.685956514205694e-17	0.0	1.4591474559578412e-32	2.81043018706521e-40	1.2661432274406885e-40	9.734820431664504e-42	1.3564732774038946e-33	1.1961823590432145e-36	1.59333240587589e-40	1.125776281308043e-38
G900100715	13.0	1.0	4.0641228776503723e-39	8.843580211428314e-29	2.946001146844366e-29	2.0688966679504723e-17	1.1604827006236133e-19	2.7514931039654408e-27	1.0457314844968585e-21	8.65009165956545e-30	4.824828611767175e-32	1.8590650706475794e-33	2.5114920993579704e-12	8.499542534332926e-27	1.1956151700758775e-31	1.0	1.5749686227739299e-22
G001280515	6.0	1.0	2.0002978032598046e-27	4.902304562809109e-32	2.5586982717603966e-23	8.55883217981881e-25	1.4757386028604357e-18	1.2505840960550012e-21	1.0	8.986447361717045e-21	1.0581865973785878e-30	4.9833254517156846e-24	2.305907140174291e-26	4.867561432045364e-13	2.5570505937648796e-22	7.967923651975935e-23	5.2756623148333924e-24
G000620645	1.0	1.0	9.687442901694357e-33	1.0	3.835385002547697e-28	9.388699710976274e-44	8.576094770897504e-16	5.7308733168998194e-24	2.743405450147518e-32	7.260582105255054e-30	4.761766324606804e-40	3.403174259302893e-30	2.2565427823605263e-25	2.999891375027305e-29	1.0445559012770051e-40	4.367632379934327e-21	2.1019476964872256e-44
G000511875	8.0	1.0	2.802596928649634e-45	6.740260363044011e-33	0.0	1.2971762935485241e-36	1.8853731097652218e-28	7.212142131044005e-36	0.0	4.495832933815955e-30	1.0	1.3423904029183018e-24	1.2932512710559535e-24	4.2783323673993855e-40	2.97212785120594e-32	2.9022732502349084e-38	3.421944816039224e-23
G000487995	10.0	0.9999938011169434	4.996313364644652e-29	6.684696605930782e-14	8.135381908976548e-21	1.89733184675564e-13	8.241672928431705e-15	2.3947952453549914e-13	2.0963425026299263e-42	1.2114496822202518e-16	2.977495510144237e-17	7.6895328714750125e-22	0.9999938011169434	4.8894898298096295e-18	3.0742824040144488e-19	3.630430083945394e-25	6.229897280718433e-06
G000406785	4.0	0.9999997615814209	2.700253354701779e-18	7.469302792191544e-18	8.285158952205823e-26	1.3271843476644896e-12	0.9999997615814209	1.5962935140390044e-10	2.878362246456243e-28	2.473611810174803e-12	1.0517631267113799e-16	2.7996978786189894e-28	4.8934085979615994e-18	2.2280172664842354e-17	9.796923362805219e-26	2.0596293003268977e-16	1.913236502559812e-07
G001424585	6.0	0.9999998807907104	9.436634948839635e-28	6.919129814572605e-26	2.8732149374159156e-22	2.3693151326234947e-25	1.3287497205902914e-27	5.61972244557563e-26	0.9999998807907104	1.5513185373366632e-24	1.3820479676185599e-15	3.466885511449664e-28	7.879960743196557e-16	7.711795291243106e-08	4.2819957649098406e-13	2.2376752706581298e-33	1.2900551497007067e-14
G000691865	13.0	1.0	6.966068390345798e-31	3.385795738374014e-23	1.4958020327588827e-40	1.743212005275081e-29	1.202422899746966e-13	5.975027739217986e-25	4.4633888684360844e-27	1.0603489427468124e-29	1.1165004702013527e-37	6.6078317849553025e-31	1.3812787842996734e-22	5.328120628258265e-26	1.5489326939509105e-20	1.0	1.5429041406582097e-22
G000430585	5.0	1.0	8.87855880632538e-23	8.196249154245953e-21	2.0697092120870148e-25	1.4798060274366075e-29	4.784885189931633e-19	1.0	4.946926794237281e-22	4.091254485494574e-30	1.6799119117538917e-38	1.0479107569237422e-23	1.1451826865688666e-20	9.679774783642476e-15	2.4035279117537942e-23	1.9666710050475643e-22	9.483403268644162e-28
G000218895	11.0	1.0	1.8110934825582303e-27	1.089779747788576e-30	4.60891398573229e-30	4.978321890665565e-34	2.4078337276593795e-29	1.786888515387793e-28	1.0371365882479722e-17	4.440952511601515e-35	1.6065766068610167e-23	3.2079531768792055e-32	3.8122290946179785e-24	1.0	2.0167263039986916e-18	2.071743504026232e-36	7.38583397768623e-25
G900111915	5.0	1.0	3.8026481657236245e-29	1.0259366687365202e-19	4.7145659554811455e-27	3.307770046366218e-14	2.860325934723014e-19	1.0	2.3281730781878244e-25	2.1290037613788048e-21	4.15311914698287e-28	9.015007235778222e-30	4.7118212776825285e-17	4.304911028346625e-12	1.1488382522264426e-24	1.7692606511575056e-20	1.52819998243303e-24
G001916215	5.0	0.9999997615814209	6.118790757225046e-35	2.265189726328339e-28	1.863636756859235e-19	2.797027036649524e-07	7.10366069513061e-21	0.9999997615814209	1.0298755968309817e-15	1.271890280654399e-17	1.7774003556890857e-33	3.44053590091553e-28	3.116942412434958e-22	1.4195014269811635e-26	6.021155394574653e-25	2.8800243104327752e-18	3.0497602409559504e-22
G000007845	2.0	1.0	2.2782984457554216e-38	7.4949149013645e-38	1.0	1.5271540947098976e-20	5.849334760218291e-28	4.570448752398487e-15	9.627129835196943e-27	1.5648636302207235e-32	1.328649950601305e-32	1.392601624902035e-36	6.971546180001367e-38	3.9624501565585895e-28	8.018060433422106e-28	1.219825158017786e-30	6.021031414760413e-28
G000283915	10.0	1.0	2.610453595238411e-34	4.792255215203832e-23	1.6361650439218654e-23	1.9258090198990745e-22	2.4974436957865282e-23	6.697257241623748e-17	2.1214350424091293e-33	3.411171677133644e-20	8.186864073392839e-16	1.014534622472512e-17	1.0	1.4252888187788041e-29	9.816149227239482e-19	3.9930142218121277e-26	2.7165451421551053e-19
G000741785	1.0	1.0	1.0588405036516698e-23	1.0	4.999504902600106e-26	1.1146169448022657e-34	3.874288201978379e-16	7.75047704251559e-26	1.8195275445653008e-20	1.2424515869881149e-23	1.1911036946760945e-43	6.8279123218919075e-18	1.7175142737344287e-23	2.7218561586755786e-19	3.2617436220486807e-31	1.8436118774520626e-19	5.3177946314815455e-30
G001920395	13.0	1.0	1.5872897152711116e-16	9.48212726869721e-15	6.491333178494521e-23	2.984939227214378e-13	2.0880384942102313e-15	5.910308708831829e-17	3.088179620863341e-24	3.3996948475384066e-16	3.6822313748438304e-25	4.2759573420500103e-20	6.152047187651943e-13	8.200312309617278e-14	1.51875802651422e-14	1.0	9.761786934348038e-10
G000006865	2.0	1.0	7.48984664988491e-18	3.7828710207186725e-21	1.0	5.518919210656643e-25	6.807427218861684e-23	6.245156555930538e-15	2.4754877345605036e-29	2.1499551800072646e-20	3.608929248565288e-26	6.358915721609359e-29	6.2943041233629e-23	2.1270992878783266e-18	2.977778586481467e-25	6.064757607847159e-29	4.4594292822023885e-17
G000204255	11.0	1.0	9.06534497591925e-25	1.2232557328658363e-21	4.1662080678114797e-29	2.0102926348779537e-30	5.90473480914407e-27	9.457141726151987e-20	7.740345063506794e-18	8.872182913108002e-18	1.0277610058839831e-21	5.0132259082132525e-15	2.974611958528877e-17	1.0	1.6948129079205215e-23	3.2409976434045068e-21	4.016346744540358e-16
G000014765	9.0	1.0	2.069765517034125e-24	1.0967427475596912e-18	2.5675965754728576e-30	4.400900530646485e-27	6.301014939848193e-13	7.982960956416582e-21	7.709373905376399e-33	1.4081690103555463e-20	2.200104950068695e-16	1.0	1.337711625498672e-11	3.7145134359289845e-16	1.6874161378654986e-20	1.7432479395167245e-26	6.1945376453182165e-18
G000398025	0.0	1.0	1.0	7.66491456684566e-19	8.034776066974786e-21	1.3458805350584251e-34	1.3024142792333714e-18	6.515062171069119e-19	5.9772557011999714e-27	2.3697979864949714e-22	2.6659675257810358e-39	7.310137937820183e-29	3.204258826737189e-25	2.9425498424162806e-16	4.123433594571679e-09	2.2005513502677863e-22	5.883596561340187e-13
G001804315	11.0	0.9997792840003967	9.18425335783013e-09	7.817759460626572e-12	1.9697077302538446e-11	1.507382543439184e-13	6.531718277358323e-09	0.0002152124507119879	5.3122256258842886e-20	8.174791206916505e-15	2.1853286218625572e-20	4.303958665158314e-12	1.5253084484356805e-07	0.9997792840003967	4.746833383251214e-06	4.3132198811521695e-16	6.170875508360041e-07
G001568365	14.0	1.0	1.5171618175337424e-19	5.4769326335179e-32	2.4555063124800002e-33	3.342446904585741e-30	9.604049972293685e-21	9.680556908812738e-21	9.236627524060597e-19	2.4449365151076895e-39	3.8553345071353893e-28	0.0	3.2045651909684135e-17	1.5710969599486716e-16	1.4625282322017208e-12	2.7095165303291054e-20	1.0
G000407165	2.0	1.0	1.2879990343485273e-30	1.4819546820425333e-34	1.0	6.204831884487754e-31	1.6042567616406495e-29	2.8463559634261948e-15	1.228524809646503e-38	8.157758724903206e-28	8.873441938949754e-24	1.0321887624626945e-29	4.8061175511335827e-29	5.123310034192947e-22	3.136746692983936e-27	1.8080741284574088e-30	7.080618886335079e-26
G000497755	7.0	1.0	4.725865057950802e-40	1.1787302292361064e-40	0.0	0.0	4.335108907781696e-31	0.0	2.1019476964872256e-44	1.0	0.0	2.1017319111988138e-26	1.4341412053049032e-28	8.53603762140391e-40	0.0	2.396220373995437e-43	1.5414283107572988e-44
G000229145	2.0	1.0	5.964864653123773e-27	1.1068891930847312e-25	1.0	2.2629636787207178e-26	9.220597849929129e-29	2.128845590228518e-17	1.439806146124463e-40	2.4515172877825897e-12	2.8081969942980336e-31	4.944141041897982e-27	4.313466646189837e-31	6.434094743876231e-21	3.2647984046088406e-28	2.816359568295426e-32	3.527027083957542e-24
G001918525	11.0	1.0	1.5519712447939476e-22	1.1059519561143972e-18	8.191301923519386e-23	2.61646122049072e-37	1.61392760267276e-10	1.356429498480501e-14	1.790101435831406e-36	1.2131437729948023e-21	1.6104373416660865e-29	5.3047653381099735e-08	1.264468946216013e-10	1.0	1.2245246903928254e-30	2.919509077679658e-29	1.0805598480942497e-17
G000006925	8.0	1.0	1.8975052570345564e-39	8.627063099787195e-36	1.1240596906892451e-38	2.729950212835548e-31	7.430652778070003e-18	8.926309134042575e-30	0.0	4.788809784465296e-27	1.0	7.063260111570141e-22	6.421625563490757e-25	1.0712200978373032e-22	3.412140072100089e-32	3.183679512408313e-33	1.5223137087216643e-29
G001629235	13.0	1.0	5.920452612309706e-28	1.2033685418721499e-20	5.3734011546796e-38	1.401298464324817e-44	1.3565122535994477e-14	8.251571843311358e-25	1.4392948441074905e-33	6.679103082609729e-36	2.5634894390778803e-35	1.6722530953074472e-22	1.3644548054594786e-26	7.153454706184316e-20	1.6593394630148142e-31	1.0	1.9228855329387617e-24
